"response","count","percent_responded"
"1/4 gram or less",14,28
"2-3 grams",14,28
"1  gram",9,18
"1/2 gram",3,6
"4-6 grams",3,6
"None",3,6
"1/4 ounce (~7 grams)",2,4
"15 grams to 1 ounce (~28 grams)",1,2
"8 grams to 1/2 ounce (~14 grams)",1,2
