"response","count","percent_responded"
"THC Content",104,23.69
"CBD Content",89,20.27
"Cost/Price",78,17.77
"Quality",72,16.4
"Format (flower, vape, edibles, etc)",33,7.52
"Favorite Strain",30,6.83
"Other cannabinoids and terpenes",20,4.56
"THCa",8,1.82
"CBDa",5,1.14
