"response","count","percent_responded"
"Cost/Price",98,22.58
"Quality",89,20.51
"Format (flower, vape, edibles, etc)",55,12.67
"THC Content",49,11.29
"Other cannabinoids and terpenes",46,10.6
"CBD Content",41,9.45
"Favorite Strain",37,8.53
"THCa",16,3.69
"CBDa",3,0.69
