"response","count","percent_responded"
".5 grams or less",35,42.68
"1 gram",25,30.49
"2-3 grams",11,13.41
"4-6 grams",6,7.32
"1/4 ounce (~7 grams)",3,3.66
"8 grams -1/2 ounce (~ 14 grams)",2,2.44
