"response","count","percent_responded"
"1 gram",18,30
".5 grams or less",17,28.33
"2-3 grams",16,26.67
"4-6 grams",6,10
"1/4 ounce (~7 grams)",1,1.67
"8 grams -1/2 ounce (~ 14 grams)",1,1.67
"More than 1 ounce",1,1.67
