"id","Smoke flower","Vape flower","Vape cartridges","Edibles (e.g. gummies, chocolate, lozenges, beverages, cooking oils, etc)","Concentrates (e.g. rosin, shatter, wax, hash, kief, etc)","Tinctures","Salves/topicals","Transdermal patches","Suppositories","Capsules","Other (please specify)"
10552807575,"","","","","","","","","1001 or more mg","",""
10360477263,"","","","5 mg or less","","","","","","",""
10355975067,"","","","5 mg or less","","","","","","",""
10242393876,"","","","201 - 500 mg","","","","","","",""
10236681374,"","","","101 - 200 mg","","","","","","",""
10229820907,"","","","","","","","","","",""
10229670320,"","","","26 - 50 mg","","","","","","",""
10229404289,"","","","","","","","","","",""
10229304615,"","","","","","","","","","",""
10210882547,"","","","","","","","","","",""
10202380099,"","","","","","","","","","",""
10199505748,"","","","","","","","","","",""
10175389238,"","","","26 - 50 mg","","","","5 mg or less","","",""
10174294235,"","","","","","","","","","6-25 mg",""
10166816483,"","","","","","","","","","",""
10161752939,"","","","5 mg or less","","","","","","",""
10158222964,"","","","26 - 50 mg","","","","","","",""
10157400539,"","","","5 mg or less","","","","","","",""
10147353916,"","","","6-25 mg","","","","","","",""
10144486255,"","","","101 - 200 mg","","","","","","",""
10143614917,"","","","","","","","","","",""
10143056609,"","","","","","","","","","",""
10143029353,"","","","5 mg or less","","","","","","",""
10142966617,"","","","201 - 500 mg","","","","","","",""
10142795363,"","","","","","","","","","",""
10138000107,"","","","6-25 mg","","","","","","",""
10135185924,"","","","6-25 mg","","","","","","",""
10133562078,"","","","","","","","","5 mg or less","",""
10130158929,"","","","5 mg or less","","","","","","",""
10129169941,"","","","26 - 50 mg","","","","","","",""
10128930422,"","","","26 - 50 mg","","","","","","",""
10127393239,"","","","51 - 100 mg","","","","","","5 mg or less",""
10127383570,"","","","26 - 50 mg","","","","","","",""
10127239067,"","","","6-25 mg","","","","","","",""
10127157053,"","","","6-25 mg","","","","","","",""
10126818130,"","","","","","","","","","",""
10125221446,"","","","1001 or more mg","","","","","","",""
10113129257,"","","","","","","","","","",""
10623964351,"","","","51 - 100 mg","","","","","","",""
10374354669,"","","","","","","","","","",""
10304447243,"","","","26 - 50 mg","","","","","","6-25 mg",""
10229566006,"","","","5 mg or less","","","","","","",""
10218514481,"","","","6-25 mg","","","","","","",""
10203196565,"","","","5 mg or less","","","","","","",""
10192533361,"","","","51 - 100 mg","","","","","","",""
10187862055,"","","","","","","","","","",""
10186736515,"","","","5 mg or less","","","","","","",""
10176860687,"","","","101 - 200 mg","","","","","","51 - 100 mg",""
10166774106,"","","","51 - 100 mg","","","","","","",""
10164959655,"","","","6-25 mg","","","","5 mg or less","","",""
10156521325,"","","","","","","","","","",""
10154740794,"","","","","","","","","","",""
10145627229,"","","","","","","","","","",""
10138931674,"","","","5 mg or less","","","","","","",""
10136960446,"","","","51 - 100 mg","","","","","","",""
10131726683,"","","","","","","","","","",""
10131451882,"","","","5 mg or less","","","","","","",""
10131269258,"","","","","","","","","","",""
10131239512,"","","","51 - 100 mg","","","","","","",""
10131204933,"","","","6-25 mg","","","","","","",""
10129096589,"","","","26 - 50 mg","","","","","","",""
10127273341,"","","","","","","","","","",""
10127252065,"","","","","","","","","","",""
10127231694,"","","","6-25 mg","","","","","","",""
10127036495,"","","","51 - 100 mg","","","","","","",""
10124193021,"","","","201 - 500 mg","","","","51 - 100 mg","","26 - 50 mg",""
10120474217,"","","","501 - 1000 mg","","","","","","",""
10116352346,"","","","","","","","","","",""
10109468243,"","","","101 - 200 mg","","","","","","",""
10616607453,"","","","51 - 100 mg","","","","","","",""
10361398461,"","","","","","","","","","5 mg or less",""
10287106391,"","","","6-25 mg","","","","51 - 100 mg","","",""
10282696179,"","","","51 - 100 mg","","","","","","",""
10231048727,"","","","26 - 50 mg","","","","","","",""
10229782200,"","","","","","","","","","",""
10192489339,"","","","201 - 500 mg","","","","5 mg or less","","6-25 mg",""
10182871285,"","","","","","","","","5 mg or less","6-25 mg",""
10168703624,"","","","","","","","","","",""
10166549801,"","","","","","","","","","",""
10156749143,"","","","26 - 50 mg","","","","","","",""
10156488891,"","","","5 mg or less","","","","","","",""
10151592531,"","","","","","","","","","",""
10146324196,"","","","26 - 50 mg","","","","","","",""
10144768270,"","","","","","","","","","",""
10142756565,"","","","51 - 100 mg","","","","","6-25 mg","",""
10142608773,"","","","101 - 200 mg","","","","","","",""
10142214540,"","","","","","","","","","",""
10138814442,"","","","5 mg or less","","","","","","",""
10131214477,"","","","","","","","","","",""
10130020477,"","","","51 - 100 mg","","","","","","",""
10127249141,"","","","","","","","","","",""
10125413527,"","","","51 - 100 mg","","","","","","",""
10124378453,"","","","","","","","","","",""
10118350185,"","","","51 - 100 mg","","","","","","",""
10542229138,"","","","","","","","","","",""
10499447480,"","","","6-25 mg","","","","","","",""
10427038209,"","","","6-25 mg","","","","","","",""
10289128872,"","","","","","","","","","",""
10249664681,"","","","201 - 500 mg","","","","","","",""
10233946587,"","","","101 - 200 mg","","","","","6-25 mg","",""
10198548060,"","","","26 - 50 mg","","","","","","",""
10198104111,"","","","","","","","","","",""
10188821355,"","","","5 mg or less","","","","","","",""
10183761350,"","","","","","","","","","",""
10156731649,"","","","201 - 500 mg","","","","","","",""
10155622562,"","","","6-25 mg","","","","","","",""
10152847985,"","","","101 - 200 mg","","","","","","",""
10147172908,"","","","201 - 500 mg","","","","","","101 - 200 mg",""
10142868860,"","","","","","","","","","",""
10138204803,"","","","","","","","","","",""
10131446639,"","","","5 mg or less","","","","","","",""
10127199021,"","","","","","","","","","",""
10127155395,"","","","5 mg or less","","","","","","",""
10126315016,"","","","6-25 mg","","","","","","",""
10125815925,"","","","26 - 50 mg","","","","","","",""
10124286376,"","","","5 mg or less","","","","","","",""
10120098470,"","","","","","","","","","",""
10114088770,"","","","","","","","","","",""
11320098769,"","","","26 - 50 mg","","","","","","6-25 mg",""
10633844023,"","","","5 mg or less","","","","","","",""
10615543776,"","","","","","","","","","",""
10598611443,"","","","201 - 500 mg","","","","","","",""
10246614299,"","","","26 - 50 mg","","","","","","",""
10236223392,"","","","51 - 100 mg","","","","","","6-25 mg",""
10230984574,"","","","","","","","","","",""
10229494406,"","","","","","","","","","",""
10229486458,"","","","","","","","","","5 mg or less",""
10229305110,"","","","","","","","","","",""
10221468980,"","","","","","","","","","",""
10208270321,"","","","5 mg or less","","","","","","",""
10207729722,"","","","","","","","","","",""
10194157007,"","","","","","","","","","",""
10192542738,"","","","","","","","","","",""
10192541090,"","","","51 - 100 mg","","","","","","",""
10184855403,"","","","1001 or more mg","","","","101 - 200 mg","51 - 100 mg","501 - 1000 mg",""
10168795326,"","","","","","","","","","",""
10168633491,"","","","101 - 200 mg","","","","","","",""
10153874491,"","","","101 - 200 mg","","","","","","51 - 100 mg",""
10133282449,"","","","201 - 500 mg","","","","26 - 50 mg","","",""
10131849213,"","","","6-25 mg","","","","","","",""
10131300085,"","","","","","","","","","",""
10131201970,"","","","","","","","","","",""
10127786477,"","","","51 - 100 mg","","","","","","",""
10127374019,"","","","","","","","6-25 mg","","",""
10127174778,"","","","6-25 mg","","","","","","",""
10124476250,"","","","1001 or more mg","","","","","6-25 mg","",""
10117816882,"","","","","","","","","","",""
10116528519,"","","","","","","","","","26 - 50 mg",""
10113037715,"","","","","","","","","","",""
10110366322,"","","","51 - 100 mg","","","","","","",""
11148895510,"","","","6-25 mg","","","","","","",""
10950506255,"","","","","","","","","","501 - 1000 mg",""
10667060651,"","","","6-25 mg","","","","","","",""
10597392309,"","","","5 mg or less","","","","","","",""
10449781605,"","","","","","","","","","",""
10332089931,"","","","201 - 500 mg","","","","","","51 - 100 mg",""
10288934828,"","","","6-25 mg","","","","","","",""
10229623103,"","","","","","","","5 mg or less","","",""
10229607028,"","","","","","","","","","",""
10229451186,"","","","","","","","","","",""
10218173945,"","","","","","","","","","",""
10192995461,"","","","201 - 500 mg","","","","","","",""
10192513890,"","","","","","","","","","",""
10177087872,"","","","1001 or more mg","","","","","","",""
10167417222,"","","","26 - 50 mg","","","","","","",""
10166518301,"","","","5 mg or less","","","","","","",""
10166425536,"","","","5 mg or less","","","","","","",""
10165633718,"","","","","","","","","","",""
10163869931,"","","","6-25 mg","","","","","","",""
10163740738,"","","","101 - 200 mg","","","","","","",""
10162070194,"","","","","","","","","","",""
10151425971,"","","","501 - 1000 mg","","","","","","",""
10150959951,"","","","","","","","","","",""
10129657579,"","","","6-25 mg","","","","","","",""
10129650193,"","","","51 - 100 mg","","","","","","",""
10129433590,"","","","","","","","","","",""
10127844274,"","","","","","","","","","",""
10127464855,"","","","26 - 50 mg","","","","","","",""
10127218064,"","","","","","","","","","",""
10127205976,"","","","5 mg or less","","","","","","",""
10127179828,"","","","5 mg or less","","","","","","",""
10127173349,"","","","6-25 mg","","","","","","",""
10127162272,"","","","","","","","","","",""
10127160616,"","","","","","","","","","501 - 1000 mg",""
10125226319,"","","","5 mg or less","","","","","","",""
10124369637,"","","","26 - 50 mg","","","","","","",""
10114404591,"","","","","","","","","","",""
10113433935,"","","","","","","","","","",""
10621098231,"","","","5 mg or less","","","","","","",""
10617352263,"","","","","","","","","","26 - 50 mg",""
10332101269,"","","","5 mg or less","","","","","","",""
10265063063,"","","","","","","","","","",""
10246399634,"","","","26 - 50 mg","","","","","6-25 mg","",""
10233901115,"","","","1001 or more mg","","","","","","",""
10230326071,"","","","51 - 100 mg","","","","5 mg or less","","",""
10229477413,"","","","51 - 100 mg","","","","","","",""
10217868533,"","","","101 - 200 mg","","","","","","",""
10192575549,"","","","26 - 50 mg","","","","","","",""
10159981972,"","","","201 - 500 mg","","","","","","",""
10152754819,"","","","6-25 mg","","","","26 - 50 mg","","",""
10142718218,"","","","6-25 mg","","","","","5 mg or less","",""
10142603260,"","","","5 mg or less","","","","","","",""
10142597211,"","","","","","","","","","6-25 mg",""
10135356461,"","","","201 - 500 mg","","","","","","",""
10131593777,"","","","26 - 50 mg","","","","","","",""
10131233475,"","","","5 mg or less","","","","","","",""
10131227891,"","","","","","","","","","",""
10130042878,"","","","501 - 1000 mg","","","","","","1001 or more mg",""
10129670801,"","","","5 mg or less","","","","","","",""
10124373549,"","","","51 - 100 mg","","","","","","",""
10124355946,"","","","26 - 50 mg","","","","","","",""
10124256768,"","","","201 - 500 mg","","","","","","",""
10123019518,"","","","6-25 mg","","","","","","",""
10113215166,"","","","6-25 mg","","","","","","26 - 50 mg",""
10113045616,"","","","51 - 100 mg","","","","","","",""
10565857008,"","","","","","","","","","",""
10372191516,"","","","26 - 50 mg","","","","","","",""
10249990238,"","","","6-25 mg","","","","","","",""
10240299203,"","","","5 mg or less","","","","","","",""
10229352625,"","","","26 - 50 mg","","","","","","",""
10229334166,"","","","26 - 50 mg","","","","","","",""
10223638652,"","","","","","","","","","",""
10198121688,"","","","","","","","","","",""
10188835145,"","","","","","","","","","",""
10166521631,"","","","6-25 mg","","","","","","",""
10151593500,"","","","5 mg or less","","","","","","",""
10142731921,"","","","5 mg or less","","","","","","",""
10135114465,"","","","51 - 100 mg","","","","","","",""
10134930830,"","","","","","","","","","",""
10131986175,"","","","26 - 50 mg","","","","","","",""
10131560058,"","","","6-25 mg","","","","","","",""
10130007269,"","","","26 - 50 mg","","","","","","",""
10129647412,"","","","","","","","","","51 - 100 mg",""
10128728196,"","","","","","","","","","",""
10127985597,"","","","5 mg or less","","","","","","",""
10120117922,"","","","","","","","","","",""
10120114398,"","","","6-25 mg","","","","","","",""
10120087322,"","","","101 - 200 mg","","","","","","",""
10117478255,"","","","5 mg or less","","","","","","",""
10627667913,"","","","","","","","","","",""
10248892019,"","","","6-25 mg","","","","","","",""
10234227563,"","","","","","","","","","26 - 50 mg",""
10223907822,"","","","1001 or more mg","","","","201 - 500 mg","","501 - 1000 mg",""
10213102321,"","","","6-25 mg","","","","","","",""
10197036879,"","","","","","","","","","",""
10196435492,"","","","6-25 mg","","","","","","",""
10192556821,"","","","","","","","","","",""
