"response","count","percent_responded"
" Northern Lights",1,0.14
"? I don’t know much about strains",1,0.14
"1 to 1",1,0.14
"1:01",1,0.14
"24k",1,0.14
"24K",1,0.14
"3 chems",1,0.14
"3D (sativa)",1,0.14
"707 truthband",1,0.14
"Acapulco Gold",1,0.14
"Acdc",1,0.14
"Afghan",1,0.14
"Afghan kush",1,0.14
"AK-47",1,0.14
"Ak47",1,0.14
"AK47",1,0.14
"all",1,0.14
"All",1,0.14
"Amnesia ",1,0.14
"Amnesia haze",1,0.14
"Amnesia Lemon",1,0.14
"any hybrid",1,0.14
"Any Indica",1,0.14
"Any indica higher thc %",1,0.14
"any, really doesn't matter to me which",1,0.14
"Apollo 13 by Brother's Grimm",1,0.14
"ATF",1,0.14
"Banana split",1,0.14
"Bangin' Ticket",1,0.14
"Because I buy non-regulated, I'm not always sure what my strain is.",1,0.14
"Berry gelato",1,0.14
"Berry Gelato",1,0.14
"Bhudda",1,0.14
"Bianca",1,0.14
"Bio Deisel",1,0.14
"Bio diesel ",1,0.14
"Bio Diesel ",1,0.14
"Black d.o.g.",1,0.14
"Black dog",1,0.14
"black mamba",1,0.14
"Black mamba",1,0.14
"Black Raspberry",1,0.14
"Black Triangle Kush",1,0.14
"BlackBerry White widow",1,0.14
"Blue berry",1,0.14
"Blue cheese ",1,0.14
"Blue dragon",1,0.14
"Blue dreams",1,0.14
"Blue Mystiq",1,0.14
"Blueberry ",1,0.14
"blueberry headband",1,0.14
"Blueberry og",1,0.14
"Boaty McBoatface(CBD Medihaze)",1,0.14
"Boodah sister",1,0.14
"Bruce banner ",1,0.14
"Bruce Banner ",1,0.14
"Bruce banner #3",1,0.14
"Bubba kush LV",1,0.14
"Bubble Gum",1,0.14
"Bubblegum",1,0.14
"Buckeye Purple",1,0.14
"Buddha's sister",1,0.14
"Buddha sister ",1,0.14
"Buddha’s Sister",1,0.14
"Buddha’s Sister ",1,0.14
"Buddhas sister ",1,0.14
"California Orange ",1,0.14
"Candy Chem",1,0.14
"candy kush ",1,0.14
"Candyland",1,0.14
"canntrust cbd oil",1,0.14
"Cbd",1,0.14
"CBD/THC 1-1",1,0.14
"Chad Bud",1,0.14
"Charlottes web ",1,0.14
"Chem",1,0.14
"chem dawg",1,0.14
"Chem dawg",1,0.14
"Chem Dawg",1,0.14
"Chem Dawg #4",1,0.14
"Chemdawg 91",1,0.14
"Chocalope",1,0.14
"chocolate cream",1,0.14
"Chuck og",1,0.14
"Chuck OG",1,0.14
"Cinderella",1,0.14
"Cinex",1,0.14
"Citrique",1,0.14
"Citrus sap ",1,0.14
"Clemintine",1,0.14
"Cookie pebbles",1,0.14
"cookies & cream",1,0.14
"Cookies and cream ",1,0.14
"Cotton Candy",1,0.14
"Critical mass",1,0.14
"Critical OG",1,0.14
"Critical Sensei Star",1,0.14
"Deathstar",1,0.14
"Deep chunkolate",1,0.14
"Derban poison",1,0.14
"Diesel",1,0.14
"Diesel ",1,0.14
"Do-si-do",1,0.14
"Doesnt matter",1,0.14
"Domnesia",1,0.14
"don't have",1,0.14
"Don’t know",1,0.14
"Dosido",1,0.14
"Dr. White",1,0.14
"Dr. Who",1,0.14
"dunno",1,0.14
"durango OG",1,0.14
"Durban Poison ",1,0.14
"East Coast Sour Diesel",1,0.14
"Evelyn",1,0.14
"Face wreck",1,0.14
"Facewreck",1,0.14
"GC",1,0.14
"GC #4",1,0.14
"Gdp",1,0.14
"GG 4",1,0.14
"gg#4",1,0.14
"GG4 - Indica",1,0.14
"Ghost train haze",1,0.14
"Ghost Train Haze ",1,0.14
"Ghostrain haze",1,0.14
"Girl Scout ",1,0.14
"girl scout cookie",1,0.14
"girl scout cookie ",1,0.14
"Girl scout cookie ",1,0.14
"Girl Scout cookie ",1,0.14
"girl scout cookies",1,0.14
"Girl scout cookies",1,0.14
"Girl Scout cookies",1,0.14
"Girl Scout Cookies (original)",1,0.14
"Goat 12",1,0.14
"GOD FATHER OG",1,0.14
"Golden triangle ",1,0.14
"Gorila Glue",1,0.14
"Gorilla glue ",1,0.14
"Grand dad cush",1,0.14
"Grand Daddy Purp",1,0.14
"Grand Daddy Purple",1,0.14
"Grand Daddy Purple (Indica)",1,0.14
"Granddaddy Purple ",1,0.14
"grape god",1,0.14
"Grape god ",1,0.14
"Grape God ",1,0.14
"Grape Stomper",1,0.14
"grapefruit",1,0.14
"GrapeGod",1,0.14
"Grease Monkey",1,0.14
"grease monkey #9",1,0.14
"Grease Monkey OG",1,0.14
"Green",1,0.14
"Green crack ",1,0.14
"Green Crack ",1,0.14
"green revolution tinctures 5:1 CBD:THC (the indica and stativa tinctures are great to mix with this too)",1,0.14
"Green Ribbon",1,0.14
"Harlequin",1,0.14
"Harlequin ",1,0.14
"Harliquien",1,0.14
"Harmony rose",1,0.14
"Hashplant",1,0.14
"Have never purchased by strain",1,0.14
"Haze",1,0.14
"Herijuana ",1,0.14
"Highwayman",1,0.14
"Holy Grial Kush",1,0.14
"Holy Moly ",1,0.14
"hybrid",1,0.14
"Hybrid ",1,0.14
"HYDRO",1,0.14
"I'm strain-agnostic - effects/terpenes are more important",1,0.14
"I care much more",1,0.14
"I don't have ",1,0.14
"I don't have a preference",1,0.14
"I don't know",1,0.14
"I don’t know",1,0.14
"I dont have a favorite",1,0.14
"I haven't found my #1 favorite yet",1,0.14
"I never pay attention to names only content",1,0.14
"idk",1,0.14
"Idk",1,0.14
"Ilera Dream",1,0.14
"indica",1,0.14
"Indica ",1,0.14
"Inica",1,0.14
"Irish grown, strain unknown",1,0.14
"Jack any of them",1,0.14
"Jack Frost ",1,0.14
"Jack H",1,0.14
"Jack harer ",1,0.14
"Jack Herer ",1,0.14
"Jack Herrer",1,0.14
"Jilly Bean",1,0.14
"Killer Queen",1,0.14
"Kosher kush",1,0.14
"kush",1,0.14
"kushberry",1,0.14
"L'Orange",1,0.14
"LA Confidential",1,0.14
"Las Vegas Buba Kush",1,0.14
"las vegas bubba kush",1,0.14
"Las Vegas bubba kush",1,0.14
"Lee Roy",1,0.14
"Lemon alien",1,0.14
"Lemon diesel ",1,0.14
"Lemon G",1,0.14
"Lemon Haze",1,0.14
"Lemon ice",1,0.14
"Lemon Jeffery ",1,0.14
"lemon jeffrey",1,0.14
"Lemon kush",1,0.14
"lemon meringue",1,0.14
"lemon meringue ",1,0.14
"Lemon og",1,0.14
"Lemon Skunk",1,0.14
"Lemon skunk ",1,0.14
"Light Saber",1,0.14
"Linguist",1,0.14
"Loopy Fruit",1,0.14
"Madgirl",1,0.14
"Mandarin Dreams",1,0.14
"Manderian Dreams",1,0.14
"Master Kush",1,0.14
"Master Kush x Skunk",1,0.14
"Maui Wowie",1,0.14
"Mayflower ",1,0.14
"Medicine man",1,0.14
"Melodious funk&jack",1,0.14
"Mendo Breath",1,0.14
"Midnight",1,0.14
"MK Ultra",1,0.14
"Mob ",1,0.14
"Moonshine Haze",1,0.14
"Na",1,0.14
"Night nurse ",1,0.14
"Night Terror",1,0.14
"No favorite",1,0.14
"no idea - I don't have enough knowledge to choose",1,0.14
"No idea.",1,0.14
"no preference",1,0.14
"None ",1,0.14
"None In Particular, Prefer Hybirds or Indica's",1,0.14
"Northern lights ",1,0.14
"Not sure",1,0.14
"Not sure - mostly use gummies and tinctures",1,0.14
"Not sure what’s in my tincture ",1,0.14
"Not sure yet",1,0.14
"Og",1,0.14
"OG Cush ",1,0.14
"OGKB",1,0.14
"Oh chuck",1,0.14
"Orange Bud",1,0.14
"Orange Harambe",1,0.14
"orange tangie",1,0.14
"Peach Purée",1,0.14
"Pelham kush",1,0.14
"pennywise",1,0.14
"Pennywise ",1,0.14
"Pineapple express",1,0.14
"Pineapple Express",1,0.14
"Pineapple Express ",1,0.14
"Pink Champagne",1,0.14
"Pink Kush",1,0.14
"Pink Lemonade",1,0.14
"Platinum bubba kush ",1,0.14
"Platinum Kush",1,0.14
"pomegranate blueberry (indica cartridge from Neta) ",1,0.14
"Pot of Gold",1,0.14
"Pure CBD",1,0.14
"Purple dawg",1,0.14
"Purple Gorilla",1,0.14
"Purple haze",1,0.14
"Purple haze ",1,0.14
"Purple Lamborghini",1,0.14
"Purple Lamborghini ",1,0.14
"Purple mayhem",1,0.14
"Purple Orange",1,0.14
"Rainmaker",1,0.14
"Rare Dream",1,0.14
"Red Congolese",1,0.14
"Red headed stranger",1,0.14
"Redline",1,0.14
"Redline ",1,0.14
"Roadkill skunk",1,0.14
"Sacari",1,0.14
"sativa strains",1,0.14
"Scooby Snacks",1,0.14
"Serious Happiness",1,0.14
"shark shock",1,0.14
"Shark shock",1,0.14
"Shark Shock",1,0.14
"Shark Shock and ALL HIGH CBD STRAINS ",1,0.14
"Silver haze",1,0.14
"Silver Haze",1,0.14
"skunk",1,0.14
"Skunk ",1,0.14
"Skywalker",1,0.14
"Skywalker OG ",1,0.14
"Snow Dog",1,0.14
"Snow Lotus",1,0.14
"Snowland",1,0.14
"soulmate",1,0.14
"Sour d ",1,0.14
"Sour deisle",1,0.14
"sour diesal",1,0.14
"sour diesel",1,0.14
"Sour Diesel ",1,0.14
"Sour diesle",1,0.14
"Sour disesl",1,0.14
"Sour Grape",1,0.14
"Sour Jack",1,0.14
"sour kush",1,0.14
"sour tangie",1,0.14
"Sour Tangy",1,0.14
"sour tsu",1,0.14
"Sour Tsunami ",1,0.14
"Space Queen",1,0.14
"Star cookie",1,0.14
"Star dawg",1,0.14
"star dawg day time ",1,0.14
"Star pupil",1,0.14
"Stardawg",1,0.14
"StarDawg",1,0.14
"Stardawg ",1,0.14
"Still",1,0.14
"strawberry",1,0.14
"Strawberry cough/// mood enhancer",1,0.14
"Strawberry Diesel",1,0.14
"Strawberry Haze",1,0.14
"Sundae Driver",1,0.14
"Sunset sherbert",1,0.14
"Sunset sherbert ",1,0.14
"sunset sherbet",1,0.14
"Sunshine Daydream",1,0.14
"Super lemon haze",1,0.14
"Super Silver Haze",1,0.14
"Swamp thing",1,0.14
"Swamp Thing",1,0.14
"Swamp Thing #7",1,0.14
"Sweat tooth",1,0.14
"Sweet black angel",1,0.14
"Sweet Island",1,0.14
"Sweet Pink Grapefruit",1,0.14
"Sweet tooth",1,0.14
"Sweet Tooth ",1,0.14
"Tahoe kush",1,0.14
"Tahoe OG",1,0.14
"Tang Tang Afghani",1,0.14
"Tang Tang Kunduz",1,0.14
"Tang Tang x Afghani",1,0.14
"Tangerine",1,0.14
"Tangerine dreams ",1,0.14
"Tangerine haze",1,0.14
"Tangerine Kush",1,0.14
"Tangle ",1,0.14
"Train wreck",1,0.14
"Train Wreck",1,0.14
"Tres sister",1,0.14
"tri wifi",1,0.14
"Tropicanna",1,0.14
"unknown",1,0.14
"Walker kush",1,0.14
"Wappa",1,0.14
"Wedding cake ",1,0.14
"Wedding Cake ",1,0.14
"White Fire Alien",1,0.14
"White harmony ",1,0.14
"White Knuckles",1,0.14
"White rhino",1,0.14
"White Rhino×Bubba",1,0.14
"white widow",1,0.14
"White Widow Skunk",1,0.14
"Wonder woman",1,0.14
"ZSkittles",1,0.14
