"response","count","percent_responded"
"Longs Peak Blue",1,0.15
"Louie",1,0.15
"lower THC strains",1,0.15
"Mandarin Dreams",1,0.15
"Mandarin Orange Chicken",1,0.15
"Mandrin dream",1,0.15
"Mango Kush",1,0.15
"Mango Tango",1,0.15
"Mangolicious",1,0.15
"Master Kush ",1,0.15
"Master lemon kush",1,0.15
"Me clea n",1,0.15
"Medussa",1,0.15
"Melodious Funk x Jack",1,0.15
"Melt Down ",1,0.15
"Mendo Breath",1,0.15
"Mickey Kush",1,0.15
"mimosa",1,0.15
"mimosa ",1,0.15
"MK Ultra",1,0.15
"Mob ",1,0.15
"montenuska thunderfuck",1,0.15
"Mother of Berries ",1,0.15
"Mountain Berry ",1,0.15
"Mr Clean",1,0.15
"Mt.tom",1,0.15
"N/A",1,0.15
"Na",1,0.15
"Night Nurse",1,0.15
"Night Nurse ",1,0.15
"no preference",1,0.15
"None ",1,0.15
"NorCal Diesel ",1,0.15
"Northern lights",1,0.15
"NORTHERN LIGHTS",1,0.15
"Not sure what’s in my tincture ",1,0.15
"O R Kush",1,0.15
"Of",1,0.15
"OG ",1,0.15
"OG 99",1,0.15
"og kush",1,0.15
"OG Kush ",1,0.15
"Oh kush",1,0.15
"Orange Zkittles ",1,0.15
"Pangea",1,0.15
"Peach puree",1,0.15
"Peach Puree",1,0.15
"Peak",1,0.15
"Phantom cookies",1,0.15
"Pineapple Afgany",1,0.15
"Pineapple express",1,0.15
"Pineapple Express",1,0.15
"Pineapple Sage",1,0.15
"Pineapple Trainwreck",1,0.15
"Platinum Girscout ",1,0.15
"Platinum Wreck",1,0.15
"Pot of Gold",1,0.15
"Professor Chaos",1,0.15
"purple chem",1,0.15
"Purple Chem",1,0.15
"Purple Diesel",1,0.15
"Purple haze",1,0.15
"Purple Haze",1,0.15
"Purple haze ",1,0.15
"Purple kush",1,0.15
"Purple Kush",1,0.15
"Purple Trainwreck",1,0.15
"queen",1,0.15
"Querkle",1,0.15
"Raspberry Cough",1,0.15
"redline",1,0.15
"Road kill skunk ",1,0.15
"Roadkill Skunk x Chem",1,0.15
"Rose Especial",1,0.15
"Rugburn OG",1,0.15
"Sage 21",1,0.15
"Same ",1,0.15
"sapphire",1,0.15
"Sapphire kush ",1,0.15
"Sativa ",1,0.15
"sativa dominant hybrid",1,0.15
"Scooby snacks",1,0.15
"Scotts o.g.",1,0.15
"Searching",1,0.15
"See above",1,0.15
"Shark Shock",1,0.15
"Silver Mountain ",1,0.15
"Sirius Black",1,0.15
"Skunk",1,0.15
"Skunk og kush",1,0.15
"Sky walker OG",1,0.15
"Skywalker OG",1,0.15
"Skywalker og ",1,0.15
"Snazzleberry #3",1,0.15
"Sour",1,0.15
"Sour  Diesel",1,0.15
"Sour Bannana Sherbert",1,0.15
"Sour cookies ",1,0.15
"Sour disel",1,0.15
"Sour purple desle",1,0.15
"Space queen",1,0.15
"Spur diesel",1,0.15
"Star cookie",1,0.15
"Star Cookie #11",1,0.15
"Star dawg",1,0.15
"Star Killer",1,0.15
"Starkiller",1,0.15
"Strawberry banana",1,0.15
"Strawberry Cough",1,0.15
"Strawberry cush",1,0.15
"Strawberry fields",1,0.15
"Strawberry Kush",1,0.15
"Strawberry pebbles",1,0.15
"Strawberry Pebbles ",1,0.15
"Stryker",1,0.15
"Sugar Black Rose",1,0.15
"Sunburn",1,0.15
"Sunset Sherbert",1,0.15
"Sunset sherbet",1,0.15
"sunshine daydream",1,0.15
"Super Silver Haze",1,0.15
"Super Skunk",1,0.15
"Swamp thing",1,0.15
"Swamp Thing",1,0.15
"Sweat Tooth",1,0.15
"Sweet skunk",1,0.15
"Sweet Skunk Jack",1,0.15
"sweet tooth ",1,0.15
"SweetTooth",1,0.15
"Tangerine ",1,0.15
"Tangi",1,0.15
"Tangie ",1,0.15
"Tangie 2:1",1,0.15
"the Wife",1,0.15
"Ting",1,0.15
"Train wreck /// pain relief",1,0.15
"Tri wifi",1,0.15
"Tsunami trainwreck ",1,0.15
"Unknown n/a",1,0.15
"VYB Boost",1,0.15
"VYB Float",1,0.15
"wedding cake",1,0.15
"Wedding cake",1,0.15
"Wedding Cake ",1,0.15
"White Cindy",1,0.15
"White Lotus",1,0.15
"White lotus x jack",1,0.15
"White rhino",1,0.15
"White walker",1,0.15
"White widow",1,0.15
"Willie Nelson ",1,0.15
"X 18",1,0.15
"XJ 13",1,0.15
"xj13",1,0.15
