"response","count","percent_responded"
"1  gram",5,38.46
"None",2,15.38
"1/2 gram",1,7.69
"1/4 gram or less",1,7.69
"15 grams to 1 ounce (~28 grams)",1,7.69
"2-3 grams",1,7.69
"I don't know how much I use per week",1,7.69
"More than 1 ounce",1,7.69
