"response","count","percent_responded"
"Cost/Price",184,25.52
"Quality",116,16.09
"THC Content",112,15.53
"Format (flower, vape, edibles, etc)",93,12.9
"Other cannabinoids and terpenes",67,9.29
"CBD Content",66,9.15
"Favorite Strain",61,8.46
"THCa",15,2.08
"CBDa",7,0.97
