"response","count","percent_responded"
"1/4 gram or less",5,21.74
"2-3 grams",5,21.74
"1/2 gram",4,17.39
"1  gram",4,17.39
"8 grams to 1/2 ounce (~14 grams)",2,8.7
"15 grams to 1 ounce (~28 grams)",1,4.35
"4-6 grams",1,4.35
"None",1,4.35
