"response","count","percent_responded"
"Blue Dreams",1,0.21
"blue kush",1,0.21
"Blue Magoo",1,0.21
"Blue Mountain Durban",1,0.21
"Blueberry",1,0.21
"Blueberry ",1,0.21
"blueberry cheesecake",1,0.21
"Blueberry kush",1,0.21
"Blueberry Yum Yum",1,0.21
"Bootylicious",1,0.21
"Bordello",1,0.21
"Brown sugar",1,0.21
"Bruce Banner",1,0.21
"Bruce Banners Ghost",1,0.21
"Bubba Gump",1,0.21
"Bubba Kush",1,0.21
"Bubble gum",1,0.21
"Buddas Sister",1,0.21
"Buddha's Sister",1,0.21
"Calf.",1,0.21
"Cali OG",1,0.21
"Candyland ",1,0.21
"cannatonic",1,0.21
"cannatsu",1,0.21
"Carious",1,0.21
"Cataract Kush",1,0.21
"Cbd blueberry ",1,0.21
"CBD God",1,0.21
"cbd yummy",1,0.21
"Cetiva ",1,0.21
"Charlotte web",1,0.21
"Charlottes Web ",1,0.21
"Cheesquake",1,0.21
"Chem",1,0.21
"Chem Dawg",1,0.21
"Chem Dawg 4",1,0.21
"Chem OG",1,0.21
"Cherry cream pie ",1,0.21
"Cherry Mom",1,0.21
"Cherry pie",1,0.21
"Chocolope ",1,0.21
"CHRONIC",1,0.21
"Church",1,0.21
"Cinderella 99",1,0.21
"Clementine",1,0.21
"COLOMBIAN GOLD",1,0.21
"Columbia’s gold",1,0.21
"combat cookie",1,0.21
"Combat cookie ",1,0.21
"Cornbread ",1,0.21
"cotton candy",1,0.21
"Cotton Candy",1,0.21
"Critical mass",1,0.21
"D/K",1,0.21
"Dakini kush",1,0.21
"Dakini Kush",1,0.21
"Deadhead",1,0.21
"Diablo fuego",1,0.21
"Different strains for different reasons ",1,0.21
"doesn't matter",1,0.21
"don't have a favorite",1,0.21
"Don't know",1,0.21
"Don't know ",1,0.21
"Don't use now",1,0.21
"don, have one",1,0.21
"Don’t know",1,0.21
"Don’t know ",1,0.21
"dont have one",1,0.21
"Dragon's breath",1,0.21
"Durban ",1,0.21
"Durban Poision",1,0.21
"Durban Poison ",1,0.21
"Electric Funk",1,0.21
"facewreck",1,0.21
"Facewreck",1,0.21
"Flo",1,0.21
"Flo ",1,0.21
"Four Lights ",1,0.21
"Freddy’s Fuego",1,0.21
"Gdp",1,0.21
"Gelato 33",1,0.21
"Gelto",1,0.21
"generic",1,0.21
"GG",1,0.21
"GG ",1,0.21
"GG #4 , Blue Dream",1,0.21
"Ghost OG",1,0.21
"Ghost train haze",1,0.21
"Girl Scout",1,0.21
"Girl Scout cookie",1,0.21
"Girl Scout Cookie",1,0.21
"Girl Scout cookie ",1,0.21
"Girl Scout cookies",1,0.21
"girl scout cookies/og kush",1,0.21
"Golden Goat",1,0.21
"Golden Lemon",1,0.21
"Good",1,0.21
"Gorilla Cookies",1,0.21
"gorilla glue",1,0.21
"Gorilla Glue #4",1,0.21
"Gorilla Glue 4",1,0.21
"Gorilla glue 5",1,0.21
"Gorrila glue",1,0.21
"grand daddy purple",1,0.21
"Grand Daddy Purple, white widow, Durban Poison, Strawberry Cough",1,0.21
"Grandaddy Purp",1,0.21
"Grandady purple",1,0.21
"Granddaddy Purp",1,0.21
"Granddaddy Purple ",1,0.21
"Granddaddypurple",1,0.21
"Grape Ape",1,0.21
"Gsc",1,0.21
"Harle-Tsu",1,0.21
"Have not tried all",1,0.21
"haze",1,0.21
"Haze ",1,0.21
"Hemp",1,0.21
"Heruana",1,0.21
"high thc",1,0.21
"Hollywood",1,0.21
"holy grail",1,0.21
"Holy Grail Kush",1,0.21
"Huckleberry Kush ",1,0.21
"I don't have a favorite",1,0.21
"I don't have one",1,0.21
"I don't know",1,0.21
"I don't really have a preference",1,0.21
"I don’t know ",1,0.21
"Ice Cream Cake",1,0.21
"Idk",1,0.21
"Im Not sure ",1,0.21
"Jack",1,0.21
"jack herer",1,0.21
"Jack herer",1,0.21
"Jack herer ",1,0.21
"Jack Heret",1,0.21
"Jack herrer",1,0.21
"Jack Herrer ",1,0.21
"King Loius ",1,0.21
"King Tutankhamon",1,0.21
"la chocolat",1,0.21
"La Confidential",1,0.21
"LA CONFIDENTIAL",1,0.21
"Lambs breath",1,0.21
"Larry Byrd aka Gelato #33",1,0.21
"Lavender",1,0.21
"Legends ultimate indica",1,0.21
"Lemon Gelato",1,0.21
"Lemon haze",1,0.21
"lemon ice",1,0.21
"lemon jeffery",1,0.21
"Lemon Jeffrey",1,0.21
"Lemon jeffrt",1,0.21
"Lemon Miringue",1,0.21
"Liquid Cocaine ",1,0.21
"Louis XIV",1,0.21
"Lsd",1,0.21
"LSD",1,0.21
"M47",1,0.21
"mandarin ",1,0.21
"master cush",1,0.21
"Maui Wowie",1,0.21
"Medical glue",1,0.21
"Member Berry",1,0.21
"member berry ",1,0.21
"Mentdown",1,0.21
"Mimosa",1,0.21
"MOB",1,0.21
"Moonshine Haze",1,0.21
"mountain Duex",1,0.21
"Mower Wowie",1,0.21
"Mowi wowi",1,0.21
"Mystery machine ",1,0.21
"n/A",1,0.21
"Na ",1,0.21
"Night nurse ",1,0.21
"No clue",1,0.21
"No favorite",1,0.21
"No true preference",1,0.21
"Nome",1,0.21
"Northern Lights",1,0.21
"Northern Lights ",1,0.21
"not sure",1,0.21
"Not that important if you know what to look for",1,0.21
"Og",1,0.21
"OG",1,0.21
"OG Kush",1,0.21
"OG KUSH",1,0.21
"Ol' Mendo Hashplant",1,0.21
"Orange Chemeleon",1,0.21
"Orange Guava",1,0.21
"Orange Harambe",1,0.21
"Peach puree",1,0.21
"Peanut butter breath ",1,0.21
"Phantom mile",1,0.21
"Pineapple",1,0.21
"Pineapple express",1,0.21
"Platinum Garlic ",1,0.21
"Popcorn",1,0.21
"Pure Kush",1,0.21
"Purple grand daddy ",1,0.21
"Purple kush",1,0.21
"Purple Kush",1,0.21
"purple passon",1,0.21
"Purple Punch ",1,0.21
"Purple urkel",1,0.21
"Purple urkle",1,0.21
"Purplepunch",1,0.21
"Ray Charles",1,0.21
"Ricks pupil",1,0.21
"Rockstar ",1,0.21
"Rozay",1,0.21
"sativa",1,0.21
"Sherbet sunset ",1,0.21
"Silver Kush",1,0.21
"skunk #1",1,0.21
"Sky walker ",1,0.21
"Sky walker OG",1,0.21
"Skywalker",1,0.21
"SkyWalker Kush",1,0.21
"Skywalker OG",1,0.21
"Snoops dream",1,0.21
"Sour deisel",1,0.21
"Sour Deisel",1,0.21
"Sour desiel ",1,0.21
"Sour diesel",1,0.21
"Sour Diesel ",1,0.21
"Sour Pineapple ",1,0.21
"Sour tangie ",1,0.21
"Sour Tangie ",1,0.21
"Sour Tsu",1,0.21
"Sour tsunami, and Harley Quinn ",1,0.21
"space candy",1,0.21
"star killer cornbread plat bubba kush",1,0.21
"star killer plat buuba kush cornbread",1,0.21
"Stevia",1,0.21
"Still searching",1,0.21
"strawberry cough",1,0.21
"Strawberry cough",1,0.21
"strawbwrry",1,0.21
"Sunset Daydream",1,0.21
"Super lemon haze",1,0.21
"Super Lemon Haze",1,0.21
"Super silver haze",1,0.21
"Super Sour Diesel",1,0.21
"Swamp Thing",1,0.21
"tangerine dream",1,0.21
"Tangerine Dream ",1,0.21
"test",1,0.21
"Texada",1,0.21
"ThiaBud ( if I could ever get it again) or Black Russian",1,0.21
"Timing Dean almog",1,0.21
"To many to choose",1,0.21
"Too many to list",1,0.21
"Train Wreck",1,0.21
"Tropicanna",1,0.21
"Unk",1,0.21
"unknown",1,0.21
"UW Purps",1,0.21
"Vanilla kush",1,0.21
"varies",1,0.21
"various",1,0.21
"Various",1,0.21
"various kushes",1,0.21
"Wappa CBD ",1,0.21
"way to many to list, I got 10 on deck right now",1,0.21
"Wedding crasher",1,0.21
"White Fire OG",1,0.21
"White knuckles ",1,0.21
"White widow",1,0.21
"White widow ",1,0.21
"wildflower",1,0.21
"Willies Reserve",1,0.21
"Yummy bear",1,0.21
