"response","count","percent_responded"
"1/4 ounce (~7 grams)",22,18.8
"2-3 grams",21,17.95
"8 grams to 1/2 ounce (~14 grams)",16,13.68
"4-6 grams",12,10.26
"1/4 gram or less",10,8.55
"15 grams to 1 ounce (~28 grams)",9,7.69
"1  gram",8,6.84
"I don't know how much I use per week",8,6.84
"More than 1 ounce",6,5.13
"1/2 gram",3,2.56
"None",2,1.71
