"response","count","percent_responded"
"1/4 ounce (~7 grams)",5,21.74
"8 grams to 1/2 ounce (~14 grams)",4,17.39
"1/4 gram or less",3,13.04
"2-3 grams",3,13.04
"1/2 gram",2,8.7
"15 grams to 1 ounce (~28 grams)",2,8.7
"More than 1 ounce",2,8.7
"1  gram",1,4.35
"4-6 grams",1,4.35
