"response","count","percent_responded"
"THC Content",54,24.43
"CBD Content",44,19.91
"Quality",40,18.1
"Cost/Price",39,17.65
"Format (flower, vape, edibles, etc)",25,11.31
"Favorite Strain",8,3.62
"Other cannabinoids and terpenes",6,2.71
"THCa",3,1.36
"CBDa",2,0.9
