"response","count","percent_responded"
"THC Content",130,23.42
"CBD Content",107,19.28
"Cost/Price",103,18.56
"Quality",86,15.5
"Format (flower, vape, edibles, etc)",43,7.75
"Favorite Strain",38,6.85
"Other cannabinoids and terpenes",35,6.31
"THCa",7,1.26
"CBDa",6,1.08
