"response","count","percent_responded"
"THC Content",187,33.51
"Quality",115,20.61
"CBD Content",103,18.46
"Format (flower, vape, edibles, etc)",51,9.14
"Cost/Price",35,6.27
"Favorite Strain",35,6.27
"THCa",15,2.69
"Other cannabinoids and terpenes",14,2.51
"CBDa",3,0.54
