"response","count","percent_responded"
"THC Content",42,27.81
"Quality",29,19.21
"Cost/Price",22,14.57
"CBD Content",17,11.26
"Format (flower, vape, edibles, etc)",17,11.26
"Favorite Strain",12,7.95
"Other cannabinoids and terpenes",9,5.96
"THCa",2,1.32
"CBDa",1,0.66
