"response","count","percent_responded"
"THC Content",41,27.15
"Quality",38,25.17
"Format (flower, vape, edibles, etc)",24,15.89
"Cost/Price",20,13.25
"Favorite Strain",12,7.95
"CBD Content",6,3.97
"Other cannabinoids and terpenes",5,3.31
"THCa",4,2.65
"CBDa",1,0.66
