"response","count","percent_responded"
"1/4 ounce (~7 grams)",121,22.16
"2-3 grams",115,21.06
"4-6 grams",98,17.95
"8 grams -1/2 ounce (~ 14 grams)",70,12.82
".5 grams or less",53,9.71
"1 gram",50,9.16
"15 grams - 1 ounce (~28 grams)",28,5.13
"More than 1 ounce",10,1.83
"Smoke flower",1,0.18
