"response","count","percent_responded"
"THC Content",295,32.31
"Quality",201,22.02
"Cost/Price",113,12.38
"Format (flower, vape, edibles, etc)",104,11.39
"CBD Content",78,8.54
"Favorite Strain",72,7.89
"Other cannabinoids and terpenes",29,3.18
"THCa",19,2.08
"CBDa",2,0.22
