"response","count","percent_responded"
"THC Content",198,24.06
"Cost/Price",161,19.56
"CBD Content",132,16.04
"Quality",126,15.31
"Format (flower, vape, edibles, etc)",79,9.6
"Favorite Strain",53,6.44
"Other cannabinoids and terpenes",46,5.59
"THCa",19,2.31
"CBDa",8,0.97
"Second most important selection criteria - Criteria",1,0.12
