"response","count","percent_responded"
"THC Content",252,30.55
"Quality",190,23.03
"Cost/Price",96,11.64
"Format (flower, vape, edibles, etc)",88,10.67
"CBD Content",87,10.55
"Favorite Strain",60,7.27
"Other cannabinoids and terpenes",26,3.15
"THCa",21,2.55
"CBDa",4,0.48
"Most important selection criteria - Criteria",1,0.12
