"response","count","percent_responded"
"Cost/Price",203,24.85
"Quality",145,17.75
"THC Content",107,13.1
"Format (flower, vape, edibles, etc)",105,12.85
"Other cannabinoids and terpenes",82,10.04
"Favorite Strain",76,9.3
"CBD Content",71,8.69
"THCa",21,2.57
"CBDa",6,0.73
"Third most important selection criteria - Criteria",1,0.12
