"id","Smoke flower","Vape flower","Vape cartridges","Edibles (e.g. gummies, chocolate, lozenges, beverages, cooking oils, etc)","Concentrates (e.g. rosin, shatter, wax, hash, kief, etc)","Tinctures","Salves/topicals","Transdermal patches","Suppositories","Capsules","Other (please specify)"
10138747058,"","","","5 mg or less","","","","","","",""
10138444251,"","","","51 - 100 mg","","","","","","",""
10138000107,"","","","6-25 mg","","","","","","",""
10137952529,"","","","5 mg or less","","","","","","",""
10137880777,"","","","","","","","","","",""
10135185924,"","","","6-25 mg","","","","","","",""
10134959359,"","","","6-25 mg","","","","","","",""
10134812473,"","","","6-25 mg","","","","","","5 mg or less",""
10134672044,"","","","5 mg or less","","","","","","",""
10134444954,"","","","5 mg or less","","","","","","",""
10133552929,"","","","6-25 mg","","","","","","",""
10133313827,"","","","5 mg or less","","","","","","",""
10132648660,"","","","6-25 mg","","","","","","51 - 100 mg",""
10132020171,"","","","","","","","","26 - 50 mg","",""
10131449748,"","","","","","","","","","",""
10131218652,"","","","101 - 200 mg","","","","","","",""
10131213551,"","","","","","","","","","",""
10131197986,"","","","6-25 mg","","","","","","",""
10129774081,"","","","5 mg or less","","","","","","",""
10129670801,"","","","5 mg or less","","","","","","",""
10129650193,"","","","51 - 100 mg","","","","","","",""
10129462723,"","","","5 mg or less","","","","","","",""
10129169941,"","","","26 - 50 mg","","","","","","",""
10129096589,"","","","26 - 50 mg","","","","","","",""
10128728196,"","","","","","","","","","",""
10128457377,"","","","101 - 200 mg","","","","","","",""
10128186756,"","","","5 mg or less","","","","","","",""
10127654232,"","","","","","","","","","",""
10127475954,"","","","26 - 50 mg","","","","5 mg or less","","6-25 mg",""
10127441384,"","","","26 - 50 mg","","","","","","",""
10127325380,"","","","501 - 1000 mg","","","","","","",""
10127186413,"","","","6-25 mg","","","","","","",""
10127178776,"","","","","","","","","","",""
10127174778,"","","","6-25 mg","","","","","","",""
10127157053,"","","","6-25 mg","","","","","","",""
10127155395,"","","","5 mg or less","","","","","","",""
10126818130,"","","","","","","","","","",""
10124310683,"","","","51 - 100 mg","","","","","","",""
10124217943,"","","","","","","","26 - 50 mg","","",""
10122454581,"","","","26 - 50 mg","","","","","","",""
10120129559,"","","","26 - 50 mg","","","","","","",""
10120117922,"","","","","","","","","","",""
10120110022,"","","","","","","","","","",""
10120098470,"","","","","","","","","","",""
10120091371,"","","","51 - 100 mg","","","","","","",""
10120087322,"","","","101 - 200 mg","","","","","","",""
10120029854,"","","","","","","","","","",""
10119119506,"","","","51 - 100 mg","","","","","","",""
10115753806,"","","","5 mg or less","","","","","","",""
10114292630,"","","","","","","","","","",""
10114088770,"","","","","","","","","","",""
10113037295,"","","","51 - 100 mg","","","","","","",""
10109468243,"","","","101 - 200 mg","","","","","","",""
10104860194,"","","","","","","","101 - 200 mg","","",""
