"response","count","percent_responded"
"Less than 1/4 of a vape cartridge",69,52.27
"Between 1/4 and a 1/2 of a vape cartridge",25,18.94
"1 vape cartridge",12,9.09
"1/2 - 1 vape cartridge",12,9.09
"1 - 1.5 vape cartridges",5,3.79
"1.5 - 2 vape cartridges",5,3.79
"More than 2 vape cartridges",4,3.03
