"response","count","percent_responded"
"1/2 gram",2,22.22
"1/4 ounce (~7 grams)",2,22.22
"I don't know how much I use per week",2,22.22
"15 grams to 1 ounce (~28 grams)",1,11.11
"2-3 grams",1,11.11
"8 grams to 1/2 ounce (~14 grams)",1,11.11
