"response","count","percent_responded"
"Less than 1/4 of a vape cartridge",64,41.56
"1/2 - 1 vape cartridge",28,18.18
"Between 1/4 and a 1/2 of a vape cartridge",24,15.58
"1 vape cartridge",18,11.69
"1 - 1.5 vape cartridges",9,5.84
"More than 2 vape cartridges",6,3.9
"1.5 - 2 vape cartridges",5,3.25
