"response","count","percent_responded"
"Double stuffed",1,0.41
"Dream queen",1,0.41
"Durban poison ",1,0.41
"Durban Poison ",1,0.41
"Fire OG",1,0.41
"Flo OG",1,0.41
"Forbidden Fruit",1,0.41
"French toast",1,0.41
"French Toast ",1,0.41
"G2",1,0.41
"gdp or ktdawg",1,0.41
"Gelato",1,0.41
"Gg",1,0.41
"GG#4",1,0.41
"Gg4",1,0.41
"GG4",1,0.41
"Ghost Train Haze",1,0.41
"Girl Scout Cookie",1,0.41
"Girl Scout cookies",1,0.41
"Golden Goat",1,0.41
"Gorilla glue",1,0.41
"Gorilla Glue",1,0.41
"Gorilla glue ",1,0.41
"Grand Daddy Purp ",1,0.41
"Grand daddy purple",1,0.41
"Grand Daddy Purple",1,0.41
"Grandaddy purple",1,0.41
"Granddaddy purple",1,0.41
"Grape Ape",1,0.41
"Grape God",1,0.41
"Green crack",1,0.41
"Guava d",1,0.41
"Gummy Bear",1,0.41
"Harlequin",1,0.41
"Harlequin ",1,0.41
"Haze",1,0.41
"huckleberry kush",1,0.41
"Hybrid ",1,0.41
"Jack frost",1,0.41
"Jack Frost",1,0.41
"Jack Herer",1,0.41
"Jilly Bean",1,0.41
"jilly bean ",1,0.41
"Killer Queen",1,0.41
"Kosher Tangie ",1,0.41
"KT Dawg",1,0.41
"kush",1,0.41
"Kush ",1,0.41
"Kush 4",1,0.41
"kush dawg",1,0.41
"Las Vegas Bubba Kush",1,0.41
"lavendar",1,0.41
"Lavender ",1,0.41
"Lee Roy",1,0.41
"lemon jeffrey",1,0.41
"Lemon meringue",1,0.41
"Lemon meringue ",1,0.41
"lemonade sour diesel",1,0.41
"Mag mile ",1,0.41
"Master Kush",1,0.41
"Melodious Funk x Jack Herer",1,0.41
"Meltdown ",1,0.41
"MOB",1,0.41
"Moonrise ",1,0.41
"Moonshine haze",1,0.41
"Most Hybrids",1,0.41
"Mother of berries cbd ",1,0.41
"N/A",1,0.41
"Na",1,0.41
"Night Nurse",1,0.41
"none",1,0.41
"Northern lights",1,0.41
"Northern Lights",1,0.41
"Not sure",1,0.41
"Obama kush",1,0.41
"Og kush",1,0.41
"Orange Krush",1,0.41
"Peach bliss",1,0.41
"Peach puree",1,0.41
"Pennywise",1,0.41
"Phantom cookies",1,0.41
"Pineapple Express ",1,0.41
"Purple glue",1,0.41
"Purple haze",1,0.41
"Purple Jack",1,0.41
"purple urkel",1,0.41
"ROYAL-BLUEMATIC",1,0.41
"Sativa",1,0.41
"Sativa ",1,0.41
"sativa/indica 50/50 hybrid",1,0.41
"Scott’s og",1,0.41
"See above ",1,0.41
"Sherbert",1,0.41
"Sky walker",1,0.41
"Skywalker",1,0.41
"Sour diesel",1,0.41
"Sour diesel ",1,0.41
"Star Dawg",1,0.41
"Stardawg",1,0.41
"Stativa",1,0.41
"Strawberry cheesecake",1,0.41
"Strawberry Fields",1,0.41
"Strawberry Kush",1,0.41
"Strawberry pebbles",1,0.41
"Sunshine daydream",1,0.41
"Super Lemon Haze",1,0.41
"Super lemon haze ",1,0.41
"Super Silver Haze",1,0.41
"Sweet Skunk x Jack Heurer",1,0.41
"Sweet tooth",1,0.41
"Sweet Tooth",1,0.41
"Tangerine Haze",1,0.41
"TANGERINE HAZE",1,0.41
"Tangie",1,0.41
"Thc shatter",1,0.41
"these names are so stupid, please, please, PLEASE change the naming of your strains, cannabis industry",1,0.41
"Train wreck",1,0.41
"Trainwreck",1,0.41
"Triangle Kush",1,0.41
"tweed strangelove ",1,0.41
"unkown",1,0.41
"unsure",1,0.41
"Vyper",1,0.41
"Wedding Cake",1,0.41
"Wedding Crasher",1,0.41
"Weed whacked",1,0.41
"white rhino",1,0.41
"White Rino",1,0.41
