"response","count","percent_responded"
".5 grams or less",43,40.57
"1 gram",28,26.42
"2-3 grams",16,15.09
"4-6 grams",11,10.38
"1/4 ounce (~7 grams)",4,3.77
"8 grams -1/2 ounce (~ 14 grams)",2,1.89
"15 grams - 1 ounce (~28 grams)",1,0.94
"More than 1 ounce",1,0.94
