"response","count","percent_responded"
".5 grams or less",26,38.24
"2-3 grams",15,22.06
"1 gram",13,19.12
"4-6 grams",6,8.82
"1/4 ounce (~7 grams)",4,5.88
"8 grams -1/2 ounce (~ 14 grams)",3,4.41
"15 grams - 1 ounce (~28 grams)",1,1.47
