"response","count","percent_responded"
"United States",31,39.74
"USA",26,33.33
"US",6,7.69
"usa",4,5.13
"Usa",3,3.85
"Canada",2,2.56
"America",1,1.28
"South Africa",1,1.28
"Thailand",1,1.28
"United states",1,1.28
"United States ",1,1.28
"us",1,1.28
