"response","count","percent_responded"
"1/4 ounce (~7 grams)",35,17.5
"2-3 grams",34,17
"4-6 grams",24,12
"8 grams to 1/2 ounce (~14 grams)",24,12
"1/4 gram or less",21,10.5
"1  gram",17,8.5
"15 grams to 1 ounce (~28 grams)",14,7
"More than 1 ounce",11,5.5
"1/2 gram",10,5
"I don't know how much I use per week",9,4.5
"None",1,0.5
