"response","count","percent_responded"
"  ChemD",1,0.09
" Cookies and cream ",1,0.09
" Grandaddy Purple ",1,0.09
" Russian Bubble Tea (Friends personal cross)",1,0.09
"???",1,0.09
"1:1 acdc/gsc",1,0.09
"10mg CBD capsule ",1,0.09
"3 Chem",1,0.09
"3 Chems",1,0.09
"3 Gorillas ",1,0.09
"3D-6",1,0.09
"3d-CBC",1,0.09
"4 pack mini ",1,0.09
"50/50",1,0.09
"99 Cindrella",1,0.09
"9lb Hammer ",1,0.09
"A List Cannabis Club TRUE OG (Indica)",1,0.09
"About cannabinoid and terpenes",1,0.09
"AC/DC ",1,0.09
"Ace of Spades",1,0.09
"Afgan Kush",1,0.09
"Agent orange ",1,0.09
"AK-48",1,0.09
"Albert Walker",1,0.09
"all seem the same",1,0.09
"any hybrid",1,0.09
"any indica",1,0.09
"Any indica",1,0.09
"Ba ba kush",1,0.09
"Bakerstreet(Hindu Kush)",1,0.09
"Banana kush ",1,0.09
"Banana OG",1,0.09
"Banana split",1,0.09
"Banana split ",1,0.09
"Berry Gelato",1,0.09
"Berry white ",1,0.09
"Big Bud",1,0.09
"Big City Lights",1,0.09
"Bio diesel ",1,0.09
"Birthday cake",1,0.09
"Biscotti Kush",1,0.09
"Black D.O.G.",1,0.09
"Black dog",1,0.09
"Black domina",1,0.09
"Black mamba",1,0.09
"Black mambo ",1,0.09
"Black triangle kush",1,0.09
"Blissful Wizard",1,0.09
"Blue automazar ",1,0.09
"Blue CBD",1,0.09
"Blue cheese ",1,0.09
"Blue Cookies",1,0.09
"blue dream ",1,0.09
"Blue dream ",1,0.09
"Blue og",1,0.09
"Blueberry Cobbler CBD",1,0.09
"blueberry cookies",1,0.09
"blueberry kush",1,0.09
"Blueberry Kush",1,0.09
"Blueberry pie",1,0.09
"Blueberry Pie",1,0.09
"Blur Cheese",1,0.09
"Boost",1,0.09
"Bootylicious ",1,0.09
"Brownie scout",1,0.09
"Bruce Banner ",1,0.09
"Bruce Banner 4",1,0.09
"Bruce Danner",1,0.09
"Brucebanner",1,0.09
"Bubba Kush (Indica)",1,0.09
"Bubba Kush Bk Indica",1,0.09
"Bubba Kush vape cartridge",1,0.09
"Bubba x C99",1,0.09
"bubbak",1,0.09
"Bubble gum",1,0.09
"Buddah's Sister",1,0.09
"Buddah sister",1,0.09
"Buddah’s Sister",1,0.09
"Buddahs sister",1,0.09
"Buddas sister ",1,0.09
"buddha's sister",1,0.09
"Buddha's Sisters",1,0.09
"Buddha’s sister",1,0.09
"Cali O",1,0.09
"Calm",1,0.09
"Cambodia",1,0.09
"Can't tell much difference",1,0.09
"Canatonic",1,0.09
"Candy Jack",1,0.09
"Canna Tsu",1,0.09
"Cannabis indica",1,0.09
"Cannalope haze",1,0.09
"casey jones",1,0.09
"CBD 4:1",1,0.09
"CBD and 1-1 ",1,0.09
"CBD Blessings",1,0.09
"CBD indica hybrid",1,0.09
"CBD OG Kush ",1,0.09
"CBD oils",1,0.09
"CBD Punch",1,0.09
"CBD pure",1,0.09
"Charlottes web",1,0.09
"Charlottes Web",1,0.09
"Cheese",1,0.09
"Cheesecake ",1,0.09
"Chem blends",1,0.09
"Chem Dawg",1,0.09
"Chem dawg ",1,0.09
"chem dawg/cheese",1,0.09
"chem dog",1,0.09
"Chemdawg",1,0.09
"CHEMDAWG",1,0.09
"chemdog",1,0.09
"Chemdog ",1,0.09
"Cherrie Pie",1,0.09
"chocolate oranges",1,0.09
"CHOCOLOPE",1,0.09
"CHRONIC",1,0.09
"Cindy-99",1,0.09
"cindy 99",1,0.09
"Cinex",1,0.09
"Citrica",1,0.09
"Citrique ",1,0.09
"Citrix ",1,0.09
"Citrus sap",1,0.09
"Clean man",1,0.09
"Clemintine",1,0.09
"cookie pebbles",1,0.09
"Cookie Pebbles ",1,0.09
"Cookies ",1,0.09
"cookies and cream",1,0.09
"Cookies and cream ",1,0.09
"Cookies n cream",1,0.09
"Cornbread",1,0.09
"Cosmic glue",1,0.09
"Critical + 2.0",1,0.09
"Critical Kush",1,0.09
"Critical Kush or any Kush",1,0.09
"critical Mass",1,0.09
"critical mass cbd",1,0.09
"CSC",1,0.09
"cush",1,0.09
"Dakini Kush",1,0.09
"dancehall",1,0.09
"Dawg Biscuit",1,0.09
"Dawg waltz",1,0.09
"Dead Head ",1,0.09
"Deadhead OG",1,0.09
"Deep Chunkolate",1,0.09
"Diesel Dough",1,0.09
"Do-Si-Do",1,0.09
"Do-Si-Dos",1,0.09
"Do So Do #22",1,0.09
"Doc holliday",1,0.09
"Doctor CBD",1,0.09
"Doesnt matter",1,0.09
"don'[t know",1,0.09
"don't have",1,0.09
"don't know ",1,0.09
"Don’t have one yet",1,0.09
"Don’t know",1,0.09
"Don’t know ",1,0.09
"Dont",1,0.09
"dont know",1,0.09
"dont track",1,0.09
"Doobie Bird Daydream",1,0.09
"Dosido #22",1,0.09
"Double Black Domina",1,0.09
"Double Black Domina ",1,0.09
"Double stuff",1,0.09
"Double Stuffed",1,0.09
"Double tangie banana",1,0.09
"Dourban poison",1,0.09
"Dr. who",1,0.09
"durban poison",1,0.09
"Durban poison ",1,0.09
"durbin poison",1,0.09
"Dutch dragon",1,0.09
"Easy Rider",1,0.09
"Face wreck",1,0.09
"Facewreak",1,0.09
"flo",1,0.09
"Flo OG",1,0.09
"float",1,0.09
"Franken Berry by Strong Medz",1,0.09
"French toast",1,0.09
"Fruity Indicas",1,0.09
"Fruity pebble",1,0.09
"Full THC for high pain",1,0.09
"G13",1,0.09
"Garlic Grove",1,0.09
"Gauava D",1,0.09
"Gdp",1,0.09
"Gelato #33",1,0.09
"geleto",1,0.09
"gemma",1,0.09
"Gg",1,0.09
"Gg #4",1,0.09
"GG #6",1,0.09
"GG X FPOG",1,0.09
"Gg#4",1,0.09
"gg4",1,0.09
"Ggg",1,0.09
"Ghost train",1,0.09
"Ghost Train",1,0.09
"Girl guide cookies",1,0.09
"Girl Scott cookie",1,0.09
"Girl scout",1,0.09
"Girl scout cookie",1,0.09
"Girl scout cookie ",1,0.09
"Girl Scout Cookie ",1,0.09
"Girl Scout Cookies ",1,0.09
"girls scout cookies",1,0.09
"Glass Slipper",1,0.09
"glue",1,0.09
"Glue",1,0.09
"God's Gift",1,0.09
"God bud",1,0.09
"Gods gift",1,0.09
"Gods Lemon Skunk",1,0.09
"golden Banana",1,0.09
"Golden Goat ",1,0.09
"Golden lemon",1,0.09
"golden lemons",1,0.09
"Golden pineapple",1,0.09
"Golden Strawberry",1,0.09
"good",1,0.09
"GORILLA GLUE",1,0.09
"gorilla glue #4",1,0.09
"gorilla glue 4",1,0.09
"gorilla goo",1,0.09
"Gorilla Wreck ",1,0.09
"Gorrila glue",1,0.09
"gorrilla glue",1,0.09
"grand daddy purp",1,0.09
"Grand daddy Purple",1,0.09
"Grand Daddy Purple",1,0.09
"Grand daddy purple ",1,0.09
"grandadddy purp",1,0.09
"Grandaddy purp",1,0.09
"Grandaddy purple",1,0.09
"Granddaddy Purp",1,0.09
"granddaddy purple",1,0.09
"Granddaddy purple",1,0.09
"Granddaddy purple kush",1,0.09
"Grandpa's Breath",1,0.09
"Grape crush",1,0.09
"grape god",1,0.09
"GRAPE GOD",1,0.09
"grape street",1,0.09
"Grapefruit",1,0.09
"grapegod",1,0.09
"Grateful Breath",1,0.09
"Gsc",1,0.09
"Guava D",1,0.09
"Guptilla",1,0.09
"Harle",1,0.09
"Harlequin ",1,0.09
"Hashplant",1,0.09
"Hawaiian spice",1,0.09
"Haze ",1,0.09
"Hazel",1,0.09
"headband",1,0.09
"Heavenly Haze",1,0.09
"Hemlock",1,0.09
"herijuana",1,0.09
"High CBD",1,0.09
"High CBD OG Kush",1,0.09
"High CBD to THC ratio ",1,0.09
"High THC, low CBD",1,0.09
"Highway Man",1,0.09
"higwayman day time ",1,0.09
"Hindu kush",1,0.09
"Hindu Kush",1,0.09
"Holy Grail 69",1,0.09
"Humbolt Country",1,0.09
"Hurkle ",1,0.09
"hybrid - sativa dominant",1,0.09
"Hybrid sativa dominate",1,0.09
"hybrid/indaca",1,0.09
"Hybrids",1,0.09
"hydropothicary thc elixer spray",1,0.09
"I don't have a preference",1,0.09
"I don't remember strains, but I like indica dominant",1,0.09
"I have not been provided an option to even choose",1,0.09
"I prefer indica dominent",1,0.09
"Idk",1,0.09
"Ilera Shine",1,0.09
"incense haze",1,0.09
"Indica Chronic Thunder",1,0.09
"Indica hybrid",1,0.09
"Indica THC ",1,0.09
"Indicol B",1,0.09
"Indicus hybrid",1,0.09
"Inzane in the membrane",1,0.09
"Island Sweet Skunk",1,0.09
"jack",1,0.09
"Jack frost",1,0.09
"Jack FRost",1,0.09
"Jack Frost ",1,0.09
"Jack herer ",1,0.09
"Jack herier ",1,0.09
"Jack Herrera ",1,0.09
"Jack Pine",1,0.09
"Jack white lotus",1,0.09
"Jacksons jambo",1,0.09
"Jedi",1,0.09
"Jilly Bean",1,0.09
"Jilly bean ",1,0.09
"just learning about cbd",1,0.09
"Kilamanjo",1,0.09
"Killer queen",1,0.09
"king kong",1,0.09
"Kt dawg",1,0.09
"KT Dawg",1,0.09
"Kush ",1,0.09
"LA Lady",1,0.09
"las vegas buba kush",1,0.09
"Las vegas bubba kush ",1,0.09
"Laura Winslow ",1,0.09
"Lavendar Clemintine",1,0.09
"Lavender jones ",1,0.09
"Lee roy",1,0.09
"lemon",1,0.09
"Lemon ",1,0.09
"Lemon cello",1,0.09
"lemon diesel",1,0.09
"Lemon haze",1,0.09
"lemon jefferies",1,0.09
"lemon jeffery",1,0.09
"Lemon jeffery ",1,0.09
"Lemon Jeffery ",1,0.09
"Lemon jeffrey",1,0.09
"Lemon Jefrey",1,0.09
"Lemon Maringe ",1,0.09
"Lemon Merigune",1,0.09
"Lemon Meringue ",1,0.09
"Lemon Meringue (sativa)",1,0.09
"lemon skunk",1,0.09
"Lemon skunk ",1,0.09
"Lemon Squeeze",1,0.09
"Lemoncello",1,0.09
"Lemonchello",1,0.09
"liberty haze",1,0.09
"Longs Peak Blue",1,0.09
"Louie",1,0.09
"lower THC strains",1,0.09
"Magic Beans ;-) ",1,0.09
"Mandarin Dreams",1,0.09
"Mandarin Orange Chicken",1,0.09
"Mandrin dream",1,0.09
"Mango Tango",1,0.09
"Mangolicious",1,0.09
"Master kush",1,0.09
"Master Kush ",1,0.09
"Master lemon kush",1,0.09
"Me clea n",1,0.09
"Medussa",1,0.09
"Melodious funk",1,0.09
"melodious funk x jack",1,0.09
"Melodious Funk x Jack",1,0.09
"Melt Down ",1,0.09
"Mendo Breath",1,0.09
"Mickey Kush",1,0.09
"mimosa",1,0.09
"MIMOSA",1,0.09
"mimosa ",1,0.09
"Mob ",1,0.09
"Mob Boss",1,0.09
"Moderate THC",1,0.09
"montenuska thunderfuck",1,0.09
"moonshine haze",1,0.09
"Moonshine haze",1,0.09
"Moonshine Haze",1,0.09
"Moose & Lobsta",1,0.09
"Mother of Berries ",1,0.09
"Mother Theresa (Indica with high CBD)",1,0.09
"Moui Wowie",1,0.09
"Mountain Berry ",1,0.09
"Mr Clean",1,0.09
"Mt.tom",1,0.09
"N. Lights",1,0.09
"night nurse",1,0.09
"Night Nurse",1,0.09
"Night Nurse ",1,0.09
"Nine pound hammer",1,0.09
"No favorite ",1,0.09
"No preference",1,0.09
"no sativa ",1,0.09
"Nom Nom",1,0.09
"none",1,0.09
"None ",1,0.09
"NorCal Diesel ",1,0.09
"Northern lights",1,0.09
"NORTHERN LIGHTS",1,0.09
"Not sure of strain",1,0.09
"Not sure what’s in my tincture ",1,0.09
"Not sure.",1,0.09
"O R Kush",1,0.09
"O.G.Kush",1,0.09
"oc",1,0.09
"Of",1,0.09
"OG ",1,0.09
"OG 99",1,0.09
"Og Kush",1,0.09
"OG Kush ",1,0.09
"Oh kush",1,0.09
"Oil",1,0.09
"Orange Zkittles ",1,0.09
"Pangea",1,0.09
"Peach puree",1,0.09
"Peach Puree",1,0.09
"Peak",1,0.09
"pennywise",1,0.09
"Pennywise",1,0.09
"Phantom cookies",1,0.09
"Pineapple Afgany",1,0.09
"Pineapple Chunk",1,0.09
"Pineapple Sage",1,0.09
"Pineapple Trainwreck",1,0.09
"Platinum Girscout ",1,0.09
"Platinum Wreck",1,0.09
"Pot of Gold",1,0.09
"Pre 98 Bubba Kush",1,0.09
"Princess",1,0.09
"Professor Chaos",1,0.09
"Pure CBD Oil with Hemp Seed Oil",1,0.09
"Pure Indica",1,0.09
"purple chem",1,0.09
"Purple Chem",1,0.09
"purple dawg",1,0.09
"Purple Diesel",1,0.09
"Purple eater",1,0.09
"Purple Eclipse ",1,0.09
"Purple haze",1,0.09
"Purple haze ",1,0.09
"purple kush",1,0.09
"Purple kush",1,0.09
"Purple og",1,0.09
"Purple train wreck",1,0.09
"Purple Trainwreck",1,0.09
"queen",1,0.09
"Querkle",1,0.09
"Querkle (Indica dominant)",1,0.09
"rasberry kush",1,0.09
"Raspberry Cough",1,0.09
"redline",1,0.09
"Ringo's Gift",1,0.09
"Road kill skunk ",1,0.09
"Roadkill Skunk x Chem",1,0.09
"Rose Especial",1,0.09
"Royal Kush",1,0.09
"Rugburn OG",1,0.09
"S",1,0.09
"Sage 21",1,0.09
"Same ",1,0.09
"sapphire",1,0.09
"Sapphire kush ",1,0.09
"SATIVA",1,0.09
"sativa dominant hybrid",1,0.09
"Sativas",1,0.09
"Scooby snacks",1,0.09
"Scotts o.g.",1,0.09
"Searching",1,0.09
"See above",1,0.09
"Silver Mountain ",1,0.09
"sin mint",1,0.09
"Sirius Black",1,0.09
"Skunk",1,0.09
"Skunk og kush",1,0.09
"Sky walker OG",1,0.09
"Skywalker og ",1,0.09
"Smoke",1,0.09
"Smoking flower Indica",1,0.09
"Snazzleberry #3",1,0.09
"so this ",1,0.09
"Sour",1,0.09
"Sour  Diesel",1,0.09
"Sour Bannana Sherbert",1,0.09
"Sour cookies ",1,0.09
"sour diesel",1,0.09
"Sour Diesel ",1,0.09
"Sour disel",1,0.09
"Sour purple desle",1,0.09
"Sour Sunset",1,0.09
"Sour tsu x cat kush",1,0.09
"Sour tsunami cataract kush",1,0.09
"Space queen",1,0.09
"Spur diesel",1,0.09
"Star cookie",1,0.09
"Star Cookie #11",1,0.09
"Star dawg",1,0.09
"star killer",1,0.09
"Star Killer",1,0.09
"Stardawg",1,0.09
"Starkiller",1,0.09
"stavia",1,0.09
"Strawberry banana",1,0.09
"Strawberry cush",1,0.09
"Strawberry Diseal ",1,0.09
"Strawberry fields",1,0.09
"Strawberry haze",1,0.09
"Strawberry Kush",1,0.09
"Strawberry pebbles",1,0.09
"Strawberry Pebbles ",1,0.09
"Stryker",1,0.09
"Sunburn",1,0.09
"Sunset Sherbert",1,0.09
"Sunset sherbet",1,0.09
"sunshine daydream",1,0.09
"Super Bubba",1,0.09
"super lemon haze",1,0.09
"Super Lemon Haze ",1,0.09
"Super Silver Haze",1,0.09
"Super Skunk",1,0.09
"Swamp thing",1,0.09
"Swamp Thing",1,0.09
"Sweat Tooth",1,0.09
"Sweet Island Skunk (low pain/mood lifter)",1,0.09
"Sweet skunk",1,0.09
"Sweet Skunk Jack",1,0.09
"sweet tooth",1,0.09
"sweet tooth ",1,0.09
"SweetTooth",1,0.09
"Tangerine ",1,0.09
"Tangerine Kush",1,0.09
"Tangi",1,0.09
"Tangie ",1,0.09
"tangie 2.1 CBD ",1,0.09
"Tangie 2:1",1,0.09
"Tangie by Rhythm ",1,0.09
"THC",1,0.09
"THC oil ( received in capsules)",1,0.09
"The hog",1,0.09
"the Wife",1,0.09
"They are all nasty",1,0.09
"Tikum Olam",1,0.09
"Ting",1,0.09
"train wreck",1,0.09
"Train Wreck",1,0.09
"Train wreck /// pain relief",1,0.09
"Tres sister",1,0.09
"Tri wifi",1,0.09
"Trinity",1,0.09
"Tsunami trainwreck ",1,0.09
"unk",1,0.09
"Unknown n/a",1,0.09
"unsure",1,0.09
"Unsure",1,0.09
"using tinctures",1,0.09
"Very small amount of TCH",1,0.09
"Viper",1,0.09
"Vyb Boost",1,0.09
"VYB Boost",1,0.09
"VYB Float",1,0.09
"Walker Kush",1,0.09
"Watermelon fruit drops",1,0.09
"wedding cake",1,0.09
"Wedding Cake ",1,0.09
"whatever I can get",1,0.09
"White Cindy",1,0.09
"White Lotus",1,0.09
"White lotus x jack",1,0.09
"White rhino",1,0.09
"White walker",1,0.09
"white widow",1,0.09
"WhiteRhino x Bubba",1,0.09
"Willie Nelson ",1,0.09
"Wonder Woman",1,0.09
"x",1,0.09
"X 18",1,0.09
"XJ 13",1,0.09
"xj13",1,0.09
"XJ13",1,0.09
"Zkittlez ",1,0.09
