"response","count","percent_responded"
".5 grams or less",41,38.32
"1 gram",29,27.1
"2-3 grams",20,18.69
"4-6 grams",9,8.41
"1/4 ounce (~7 grams)",5,4.67
"8 grams -1/2 ounce (~ 14 grams)",3,2.8
