"response","count","percent_responded"
"THC Content",83,29.75
"Quality",70,25.09
"Cost/Price",37,13.26
"CBD Content",29,10.39
"Format (flower, vape, edibles, etc)",27,9.68
"Favorite Strain",19,6.81
"Other cannabinoids and terpenes",8,2.87
"CBDa",3,1.08
"THCa",3,1.08
