"response","count","percent_responded"
".5 mL or less",61,32.28
"1.1 -3 mL",33,17.46
"3.1 - 6 mL",30,15.87
"1 mL",28,14.81
"14.1 mL or more",14,7.41
"6.1 - 8 mL",12,6.35
"8.1- 14 mL",11,5.82
