"response","count","percent_responded"
"Less than 1/4 of a vape cartridge",160,41.67
"Between 1/4 and a 1/2 of a vape cartridge",70,18.23
"1/2 - 1 vape cartridge",61,15.89
"1 vape cartridge",39,10.16
"1.5 - 2 vape cartridges",21,5.47
"1 - 1.5 vape cartridges",18,4.69
"More than 2 vape cartridges",15,3.91
