"response","count","percent_responded"
"Acapulco Gold",2,2.22
"Blue Dream",2,2.22
"Chuck og",2,2.22
"Girl Scout Cookies",2,2.22
"Lemon Jeffrey",2,2.22
"Skywalker OG",2,2.22
"1:01",1,1.11
"AC/DC",1,1.11
"Albert Walker",1,1.11
"Banana OG",1,1.11
"Biscotti Kush",1,1.11
"Black triangle kush",1,1.11
"Blue Cookies",1,1.11
"blueberry",1,1.11
"Bruce Banner 4",1,1.11
"Buddha’s sister",1,1.11
"CBD Punch",1,1.11
"CHOCOLOPE",1,1.11
"CHRONIC",1,1.11
"Chuck OG",1,1.11
"cindy 99",1,1.11
"Citrique ",1,1.11
"cush",1,1.11
"Dawg waltz",1,1.11
"Diesel",1,1.11
"Do-Si-Dos",1,1.11
"Flo",1,1.11
"GG #6",1,1.11
"God's Gift",1,1.11
"golden Banana",1,1.11
"Golden pineapple",1,1.11
"gorilla glue",1,1.11
"Gorilla Glue",1,1.11
"gorilla glue #4",1,1.11
"Gorilla glue #4",1,1.11
"Gorilla Glue #4",1,1.11
"grandaddy purple",1,1.11
"Green Crack",1,1.11
"GSC",1,1.11
"Gsc ",1,1.11
"Harlequin",1,1.11
"Hashplant",1,1.11
"Haze",1,1.11
"Heavenly Haze",1,1.11
"Hindu Kush",1,1.11
"Hybrid",1,1.11
"indica",1,1.11
"Indica",1,1.11
"Jack herer",1,1.11
"Jacksons jambo",1,1.11
"just learning about cbd",1,1.11
"Kush",1,1.11
"lemon",1,1.11
"Lemon",1,1.11
"lemon jeffrey",1,1.11
"Master lemon kush",1,1.11
"Medussa",1,1.11
"mimosa ",1,1.11
"Night nurse",1,1.11
"Not sure ",1,1.11
"OG ",1,1.11
"og kush",1,1.11
"Og kush",1,1.11
"OG Kush",1,1.11
"Peach Puree",1,1.11
"Pineapple express",1,1.11
"Platinum Wreck",1,1.11
"Pot of Gold",1,1.11
"Star killer",1,1.11
"Stryker",1,1.11
"Super Lemon Haze",1,1.11
"Super Silver Haze",1,1.11
"Sweet tooth",1,1.11
"Sweet Tooth",1,1.11
"THC oil ( received in capsules)",1,1.11
"Tikum Olam",1,1.11
"Train wreck /// pain relief",1,1.11
"Tres sister",1,1.11
"unknown",1,1.11
"Unknown",1,1.11
"Walker Kush",1,1.11
"Wedding cake",1,1.11
"Wedding Cake ",1,1.11
"XJ 13",1,1.11
