"response","count","percent_responded"
"THC Content",306,23.78
"Cost/Price",244,18.96
"Quality",222,17.25
"CBD Content",202,15.7
"Format (flower, vape, edibles, etc)",115,8.94
"Favorite Strain",86,6.68
"Other cannabinoids and terpenes",74,5.75
"THCa",25,1.94
"CBDa",13,1.01
