"response","count","percent_responded"
".5 grams or less",59,44.7
"1 gram",31,23.48
"2-3 grams",24,18.18
"4-6 grams",10,7.58
"1/4 ounce (~7 grams)",5,3.79
"8 grams -1/2 ounce (~ 14 grams)",2,1.52
"More than 1 ounce",1,0.76
