"response","count","percent_responded"
"Cost/Price",27,23.08
"Favorite Strain",24,20.51
"Format (flower, vape, edibles, etc)",17,14.53
"Quality",16,13.68
"Other cannabinoids and terpenes",13,11.11
"THC Content",10,8.55
"CBD Content",7,5.98
"THCa",2,1.71
"CBDa",1,0.85
