"response","count","percent_responded"
"THC Content",30,25.42
"Cost/Price",23,19.49
"Quality",23,19.49
"Favorite Strain",14,11.86
"Format (flower, vape, edibles, etc)",12,10.17
"Other cannabinoids and terpenes",7,5.93
"THCa",6,5.08
"CBD Content",3,2.54
