"response","count","percent_responded"
"Cost/Price",36,19.46
"Favorite Strain",33,17.84
"Quality",31,16.76
"Format (flower, vape, edibles, etc)",27,14.59
"Other cannabinoids and terpenes",20,10.81
"THC Content",19,10.27
"CBD Content",12,6.49
"THCa",5,2.7
"CBDa",2,1.08
