"response","count","percent_responded"
"1/4 ounce (~7 grams)",35,24.48
"2-3 grams",30,20.98
"4-6 grams",26,18.18
"8 grams -1/2 ounce (~ 14 grams)",18,12.59
".5 grams or less",11,7.69
"1 gram",11,7.69
"15 grams - 1 ounce (~28 grams)",10,6.99
"More than 1 ounce",2,1.4
