"response","count","percent_responded"
"2-3 grams",118,22.26
"4-6 grams",113,21.32
"1/4 ounce (~7 grams)",111,20.94
"8 grams -1/2 ounce (~ 14 grams)",58,10.94
"1 gram",55,10.38
".5 grams or less",39,7.36
"15 grams - 1 ounce (~28 grams)",27,5.09
"More than 1 ounce",9,1.7
