"response","count","percent_responded"
"THC Content",27,26.73
"Cost/Price",25,24.75
"CBD Content",17,16.83
"Quality",10,9.9
"Format (flower, vape, edibles, etc)",8,7.92
"Other cannabinoids and terpenes",7,6.93
"CBDa",3,2.97
"Favorite Strain",3,2.97
"THCa",1,0.99
