"response","count","percent_responded"
"THC Content",30,29.7
"Quality",23,22.77
"CBD Content",12,11.88
"Format (flower, vape, edibles, etc)",11,10.89
"Favorite Strain",10,9.9
"Cost/Price",8,7.92
"Other cannabinoids and terpenes",4,3.96
"THCa",2,1.98
"CBDa",1,0.99
