"response","count","percent_responded"
"Apollo 13 by Brother's Grimm",1,0.12
"Banana split",1,0.12
"Banana Split",1,0.12
"bask blend",1,0.12
"Berry gelato",1,0.12
"Berry Gelato",1,0.12
"Bhudda",1,0.12
"Bio Deisel",1,0.12
"Bio Diesel",1,0.12
"Bio diesel ",1,0.12
"Bio Diesel ",1,0.12
"Biodiesel ",1,0.12
"Black d.o.g.",1,0.12
"Black dog",1,0.12
"black mamba",1,0.12
"Black mamba",1,0.12
"Black Raspberry",1,0.12
"blissful wizard",1,0.12
"Blue berry",1,0.12
"Blue cheese ",1,0.12
"Blue Mystiq",1,0.12
"blue nina",1,0.12
"blueberry",1,0.12
"Blueberry ",1,0.12
"Boaty McBoatface(CBD Medihaze)",1,0.12
"Brownie Scout ",1,0.12
"BRUCE BANNER",1,0.12
"Bruce banner ",1,0.12
"Bruce banner #3",1,0.12
"Bubba kush LV",1,0.12
"Bubble Gum",1,0.12
"Bubblegum",1,0.12
"Buckeye Purple",1,0.12
"Buddha's sister",1,0.12
"Buddha sister ",1,0.12
"Buddha’s Sister ",1,0.12
"Buddhas sister ",1,0.12
"Candy Chem",1,0.12
"candy kush ",1,0.12
"Candyland",1,0.12
"canntrust cbd oil",1,0.12
"Catatonic",1,0.12
"Cbd",1,0.12
"Cbd 1:1",1,0.12
"CBD 1:1",1,0.12
"CBD Critical Mass",1,0.12
"CBD oil",1,0.12
"CBD/THC 1-1",1,0.12
"CBD:THC",1,0.12
"Chad Bud",1,0.12
"Chem",1,0.12
"chem dawg",1,0.12
"Cherry Pie",1,0.12
"chocolate cream",1,0.12
"Chuck og",1,0.12
"Chuck OG",1,0.12
"Cinderella",1,0.12
"Cinex ",1,0.12
"Citrique",1,0.12
"Citrix",1,0.12
"Citrus sap ",1,0.12
"clementine ",1,0.12
"Cookies & cream",1,0.12
"cookies creem",1,0.12
"Corn bread",1,0.12
"Corn bread ",1,0.12
"Cornbread",1,0.12
"Cotton Candy",1,0.12
"critical mass",1,0.12
"Cw cbd hemp oil ",1,0.12
"Deathstar",1,0.12
"Deep chunkolate",1,0.12
"deisel",1,0.12
"Diesel",1,0.12
"Do Si Dos",1,0.12
"don't have favorites",1,0.12
"don't know ",1,0.12
"Don't not know",1,0.12
"dont know the strains",1,0.12
"Dosido",1,0.12
"Dosidos by Culta",1,0.12
"Dr. Who",1,0.12
"dunno",1,0.12
"Durban Poison ",1,0.12
"Durbin poison",1,0.12
"East Coast Sour Diesel",1,0.12
"Evelyn",1,0.12
"Extreme cream",1,0.12
"face wreak",1,0.12
"Face wreck",1,0.12
"Face wreck ",1,0.12
"facewreck ",1,0.12
"Facewreck ",1,0.12
"Feel Relaxed Tincture",1,0.12
"Fire OG",1,0.12
"Flower",1,0.12
"Four Lights",1,0.12
"Garilla glue",1,0.12
"GC",1,0.12
"GC #4",1,0.12
"Gdp",1,0.12
"Gg",1,0.12
"GG #4",1,0.12
"gg#4",1,0.12
"Gg#4",1,0.12
"gg3",1,0.12
"gg4",1,0.12
"GG4 - Indica",1,0.12
"Ghost train haze",1,0.12
"Ghost Train Haze ",1,0.12
"girl scout cookie",1,0.12
"Girl scout cookie",1,0.12
"Girl Scout cookie",1,0.12
"girl scout cookie ",1,0.12
"Girl scout cookie ",1,0.12
"Girl Scout cookie ",1,0.12
"Girl scout cookies",1,0.12
"Girl Scout cookies",1,0.12
"Glorilla Glue",1,0.12
"Goat 12",1,0.12
"GOD FATHER OG",1,0.12
"Gold or diesel OG",1,0.12
"Good Medicine",1,0.12
"Gorilla 🦍 glue",1,0.12
"gorilla glue",1,0.12
"Gorilla Glue - Sativa",1,0.12
"Gorilla Glue #4 AKA GG #4",1,0.12
"gorilla glue 4",1,0.12
"Grand dad cush",1,0.12
"Grand Daddy Purple",1,0.12
"Granddaddy Purple ",1,0.12
"Granddaddy Purple Gdp Indica. ",1,0.12
"Grape",1,0.12
"Grape ape ",1,0.12
"grape god",1,0.12
"Grape god ",1,0.12
"Grape God ",1,0.12
"Grape Stomper",1,0.12
"grapefruit",1,0.12
"GrapeGod",1,0.12
"Grease Monkey",1,0.12
"Grease Monkey ",1,0.12
"grease monkey #9",1,0.12
"green crack",1,0.12
"green revolution tinctures 5:1 CBD:THC (the indica and stativa tinctures are great to mix with this too)",1,0.12
"Gummies ",1,0.12
"Harle-Tsu",1,0.12
"Harlequin ",1,0.12
"Harmony rose",1,0.12
"Hashplant",1,0.12
"Haze",1,0.12
"high CBD",1,0.12
"High CBD",1,0.12
"High CBD, low THC",1,0.12
"high thca hybrids",1,0.12
"highwayman",1,0.12
"Hindu Kush",1,0.12
"home grown",1,0.12
"Hshsj",1,0.12
"hybrid",1,0.12
"Hybrid",1,0.12
"Hybrid ",1,0.12
"hybrid/sativa",1,0.12
"HYDRO",1,0.12
"I'm strain-agnostic - effects/terpenes are more important",1,0.12
"I care much more",1,0.12
"I do not know any strain names",1,0.12
"I don't have a preference",1,0.12
"I don't know",1,0.12
"I don't know ",1,0.12
"i dont know",1,0.12
"I have not been provided an option to even choose",1,0.12
"I haven't found my #1 favorite yet",1,0.12
"I never pay attention to names only content",1,0.12
"I use CBD OIL",1,0.12
"Ilera Dream",1,0.12
"Indica Purple Urkel",1,0.12
"INDICA SATIVA HYBRIDS",1,0.12
"indigo",1,0.12
"Indigo ",1,0.12
"Ingrid",1,0.12
"Inica",1,0.12
"Jack any of them",1,0.12
"Jack Cookies",1,0.12
"Jack Frost",1,0.12
"Jack frost ",1,0.12
"Jack Frost ",1,0.12
"Jack H",1,0.12
"Jack hearer",1,0.12
"JACK PINE",1,0.12
"Jellybean",1,0.12
"Jilly Bean",1,0.12
"Just use edibles",1,0.12
"Killer Queen",1,0.12
"KT Dawg",1,0.12
"kushberry",1,0.12
"LA Confidential",1,0.12
"Las Vegas Buba Kush",1,0.12
"las vegas bubba kush",1,0.12
"Las Vegas bubba kush",1,0.12
"Lee Roy",1,0.12
"lemon",1,0.12
"Lemon diesel ",1,0.12
"Lemon G",1,0.12
"Lemon ice",1,0.12
"Lemon Jefferies ",1,0.12
"Lemon Jeffries",1,0.12
"Lemon kush",1,0.12
"lemon merange",1,0.12
"lemon merigne",1,0.12
"Lemon Meringue",1,0.12
"lemon meringue ",1,0.12
"Lemon meringue ",1,0.12
"Lemon Meringue ",1,0.12
"Lemon og",1,0.12
"Lemon skunk ",1,0.12
"Lemon Squeeze",1,0.12
"lemon walker",1,0.12
"light saber",1,0.12
"Light Saber",1,0.12
"Linguist",1,0.12
"LSD",1,0.12
"maes Cannatonic",1,0.12
"Mandarin Dreams",1,0.12
"Manderian Dreams",1,0.12
"Mango ",1,0.12
"Master Kush",1,0.12
"Master Kush x Skunk",1,0.12
"Me.Clean",1,0.12
"Medicine man",1,0.12
"Midnight",1,0.12
"MK Ultra",1,0.12
"MOB",1,0.12
"Mob ",1,0.12
"Moonshine haze",1,0.12
"Moonshine Haze",1,0.12
"Mr clean",1,0.12
"Mr. Clean ",1,0.12
"n/a",1,0.12
"N/A",1,0.12
"Na",1,0.12
"Nepali",1,0.12
"Nepali temple",1,0.12
"Night nurse ",1,0.12
"Night Terror",1,0.12
"No favorite ",1,0.12
"No favorites yet -",1,0.12
"no preference",1,0.12
"No preference",1,0.12
"none",1,0.12
"northern lights",1,0.12
"Not sure - mostly use gummies and tinctures",1,0.12
"Not sure of strain",1,0.12
"Not sure what’s in my tincture ",1,0.12
"Not sure yet",1,0.12
"Og",1,0.12
"OG Cush ",1,0.12
"og kush",1,0.12
"OGKB",1,0.12
"Oh chuck",1,0.12
"OMG",1,0.12
"one to one",1,0.12
"Orange Harambe",1,0.12
"panama red ",1,0.12
"Peach Purée",1,0.12
"peak",1,0.12
"Pelham kush",1,0.12
"pennywise",1,0.12
"Pennywise",1,0.12
"Pennywise ",1,0.12
"perla",1,0.12
"Phoenix Pearls",1,0.12
"Pineapple Express ",1,0.12
"Pink Champagne",1,0.12
"Platinum Kush",1,0.12
"Poets Walk",1,0.12
"pomegranate blueberry (indica cartridge from Neta) ",1,0.12
"Pot of Gold",1,0.12
"Pure CBD Oil with Hemp Seed Oil",1,0.12
"pure kush",1,0.12
"Purple haze ",1,0.12
"Purple Lamborghini",1,0.12
"Purple Orange",1,0.12
"Rare Dream",1,0.12
"Redline",1,0.12
"Redline ",1,0.12
"Rick Simpson Oil",1,0.12
"Roadkill skunk",1,0.12
"Sacari",1,0.12
"Sativa ",1,0.12
"sativa strains",1,0.12
"Schnazzleberry",1,0.12
"Scott’s OG",1,0.12
"Serene",1,0.12
"Serious Happiness",1,0.12
"shark shock",1,0.12
"Shark shock",1,0.12
"Shark Shock",1,0.12
"Shark Shock and ALL HIGH CBD STRAINS ",1,0.12
"Sin Mint",1,0.12
"Skunk ",1,0.12
"Skywalker",1,0.12
"Skywalker OG ",1,0.12
"Snow Dog",1,0.12
"soulmate",1,0.12
"Sour Candy",1,0.12
"sour D",1,0.12
"Sour D",1,0.12
"sour diesal",1,0.12
"Sour diesle",1,0.12
"Sour disesl",1,0.12
"sour kush",1,0.12
"sour tangie",1,0.12
"sour tsu",1,0.12
"Sour Tsunami",1,0.12
"Sour Tsunami ",1,0.12
"Star cookie",1,0.12
"star dawg",1,0.12
"Star dawg",1,0.12
"Star pupil",1,0.12
"Stardawg",1,0.12
"StarDawg",1,0.12
"Stardawg ",1,0.12
"Starwood",1,0.12
"Stavia",1,0.12
"Still",1,0.12
"Still experimenting ",1,0.12
"Strain 1",1,0.12
"strawberry",1,0.12
"Strawberry Cheesecake",1,0.12
"Strawberry Cough",1,0.12
"Strawberry cough/// mood enhancer",1,0.12
"Strawberry Diesel",1,0.12
"Sundae Driver",1,0.12
"Sunset Sherbert",1,0.12
"sunset sherbet",1,0.12
"sunset shertbert",1,0.12
"Sunshine Daydream",1,0.12
"super lemon haze",1,0.12
"Super lemon haze",1,0.12
"Super silver haze",1,0.12
"Super Silver Haze",1,0.12
"Swamp thing",1,0.12
"Swamp Thing",1,0.12
"Swamp Thing #7",1,0.12
"Sweet Pink Grapefruit",1,0.12
"Sweet Tooth ",1,0.12
"Sweettooth",1,0.12
"Tang tang Afghani",1,0.12
"Tang Tang Afghani",1,0.12
"Tang Tang Kunduz",1,0.12
"Tang Tang x Afghani",1,0.12
"Tangerine",1,0.12
"Tangerine dreams ",1,0.12
"Tangerine haze",1,0.12
"Tangerine Kush",1,0.12
"Tangle ",1,0.12
"Tardis #9",1,0.12
"Thai landrace",1,0.12
"THC",1,0.12
"THC 5 mg gummies",1,0.12
"The Remedy (CBD)",1,0.12
"They are all nasty",1,0.12
"Thunderstruck",1,0.12
"toast Gold",1,0.12
"Train wreck",1,0.12
"Transdermal patch",1,0.12
"Tres sister",1,0.12
"tri wifi",1,0.12
"Un named hybrid cookies",1,0.12
"unk",1,0.12
"unknown",1,0.12
"unsure",1,0.12
"using tinctures",1,0.12
"Walker kush",1,0.12
"Wappa",1,0.12
"Wedding Cake",1,0.12
"Wedding cake ",1,0.12
"Whatever is available",1,0.12
"white fire OG ",1,0.12
"White harmony ",1,0.12
"White rhino",1,0.12
"White Rhino×Bubba",1,0.12
"White Widow",1,0.12
"White Widow ",1,0.12
"White Widow Auto",1,0.12
"White Widow Skunk",1,0.12
"Yeager",1,0.12
