"response","count","percent_responded"
"chocolate oranges ",1,0.14
"Chocolate Oranges (indica)",1,0.14
"Chocolope",1,0.14
"Chronic Thunder",1,0.14
"Cinderella",1,0.14
"Cindy 99",1,0.14
"citrique",1,0.14
"Citrique",1,0.14
"Clementine",1,0.14
"Clementine ",1,0.14
"Commerce city Kush",1,0.14
"Cookie and cream ",1,0.14
"cookies and cream",1,0.14
"Cookies and Cream ",1,0.14
"Cream",1,0.14
"Creeper",1,0.14
"Critical Mass CBD",1,0.14
"Dakini Kush",1,0.14
"Dank sinatra",1,0.14
"Dank Sinatra",1,0.14
"Dark Matter",1,0.14
"Dead Head OG",1,0.14
"Death Star",1,0.14
"Deep Chunkolate",1,0.14
"die hard",1,0.14
"Diesel Dough ",1,0.14
"Do Si Dos",1,0.14
"Doc Holiday",1,0.14
"don't know",1,0.14
"Double Black Domina",1,0.14
"Double stuff",1,0.14
"Double stuffed",1,0.14
"Dream queen",1,0.14
"Dumpster",1,0.14
"Durban ?",1,0.14
"Durban OG",1,0.14
"Durban poison ",1,0.14
"Durban Poison ",1,0.14
"Durbin poison",1,0.14
"El Fuego",1,0.14
"Fade",1,0.14
"Fade ",1,0.14
"Feel Comfort Tincture",1,0.14
"Fire",1,0.14
"Fire OG",1,0.14
"Flo og",1,0.14
"Flo OG",1,0.14
"Flow",1,0.14
"For a favorite ",1,0.14
"French Toast",1,0.14
"French Toast ",1,0.14
"Fruity pebbles kush",1,0.14
"G13",1,0.14
"G88 Hashplant",1,0.14
"Gassy ogs",1,0.14
"gdp or ktdawg",1,0.14
"Gelato #33",1,0.14
"Gg",1,0.14
"gg #4",1,0.14
"GG 4",1,0.14
"Girl Scout",1,0.14
"girl scout cookie",1,0.14
"Girl Scout cookie",1,0.14
"Girl Scout cookie ",1,0.14
"girl scout cookies",1,0.14
"Girl scout cookies",1,0.14
"Girls Scout Cookie",1,0.14
"Girls Scout Cookies",1,0.14
"God green crack",1,0.14
"Goji og",1,0.14
"Gorilla glue ",1,0.14
"Gorrila glue 4",1,0.14
"Grand Daddy Purp ",1,0.14
"Grand daddy purple",1,0.14
"Grandaddy purple",1,0.14
"Grape ape",1,0.14
"Grape ape /// sleep aide",1,0.14
"Grape cod",1,0.14
"Grapefruit x Chem D",1,0.14
"Grease Monkey",1,0.14
"Green Crack",1,0.14
"Green Cush ",1,0.14
"gsc",1,0.14
"Guava d",1,0.14
"Hard Candy",1,0.14
"Harlequin",1,0.14
"Harliquin",1,0.14
"Hash",1,0.14
"Hash Plant",1,0.14
"hawaii spice",1,0.14
"headband",1,0.14
"hi CBD strains",1,0.14
"high bred",1,0.14
"high CBD strains",1,0.14
"High CBD strains ",1,0.14
"High Times (Tahoe Kush hybrid)",1,0.14
"Homegrown kush variety",1,0.14
"Honey Bananas ",1,0.14
"House blend",1,0.14
"Huckleberry",1,0.14
"Huckleberry Kush",1,0.14
"hybrid",1,0.14
"Hybrid ",1,0.14
"Hybrids ",1,0.14
"I can’t name 3 sorry",1,0.14
"I don't have a preference",1,0.14
"I have not been provided an option to even choose",1,0.14
"Iced tea",1,0.14
"Indica Recon",1,0.14
"Jack",1,0.14
"Jack frost ",1,0.14
"Jack here",1,0.14
"Jack herer",1,0.14
"Jack Herrar ",1,0.14
"Jack herrer",1,0.14
"Jack herrera",1,0.14
"Jack pine",1,0.14
"Jack Pine",1,0.14
"Jackhare ",1,0.14
"jet fuel",1,0.14
"jilly bean ",1,0.14
"JillyBean",1,0.14
"Joystick",1,0.14
"Killer queen",1,0.14
"Kind Love - Pure Love (1:1 CBD:THC)",1,0.14
"Kosher kush",1,0.14
"KT Dawg",1,0.14
"Kt Stardawg",1,0.14
"kush",1,0.14
"KUSH",1,0.14
"Kush 4",1,0.14
"KUSH any type",1,0.14
"kush dawg",1,0.14
"Kushberry",1,0.14
"LA Chocolate",1,0.14
"Lambs Bread",1,0.14
"Las Vegas Bubba Kush",1,0.14
"lavendar",1,0.14
"Lavendar/?",1,0.14
"Lavender ",1,0.14
"Lemon cello ",1,0.14
"Lemon haze",1,0.14
"lemon jeffery",1,0.14
"Lemon jeffery",1,0.14
"lemon jeffrey",1,0.14
"Lemon jeffrey",1,0.14
"Lemon Jeffrey",1,0.14
"Lemon Lime Punch",1,0.14
"Lemon meringue",1,0.14
"Lemon Meringue",1,0.14
"Lemon Meringue ",1,0.14
"Lemon Meringue Pie",1,0.14
"Lemon morangue ",1,0.14
"Lemon Skunk ",1,0.14
"Lemonskunk(DNA Genetics)",1,0.14
"Light saber ",1,0.14
"Lime Skunk",1,0.14
"Longs Peak Blue",1,0.14
"Longs peak blue ",1,0.14
"Lotus",1,0.14
"Lucky Charm",1,0.14
"Lucky charms",1,0.14
"Lucky Charms",1,0.14
"Mag mile ",1,0.14
"mandarin cookies",1,0.14
"master kush",1,0.14
"Melodious Funk x Jack Herer",1,0.14
"Meltdown ",1,0.14
"mixed",1,0.14
"Mixture of flower",1,0.14
"MJ-23",1,0.14
"MOB",1,0.14
"Moon man",1,0.14
"Moonrise ",1,0.14
"Moonshine Haxe",1,0.14
"Moonshine haze",1,0.14
"Mother of berries",1,0.14
"Mother of Berries",1,0.14
"Motorbreath",1,0.14
"Mr clean",1,0.14
"mr. clean",1,0.14
"Mr. Clean",1,0.14
"n/a",1,0.14
"N/A",1,0.14
"Nigeria",1,0.14
"Night Train",1,0.14
"Nl1",1,0.14
"No",1,0.14
"No favorite ",1,0.14
"no preference",1,0.14
"No preference",1,0.14
"none",1,0.14
"Northern Durban",1,0.14
"Northern Lights ",1,0.14
"Northern lights haze",1,0.14
"Northern Lights Nl Indica",1,0.14
"Not Sure",1,0.14
"Not sure of strain",1,0.14
"Not sure what’s in my tincture ",1,0.14
"NYC Diesel",1,0.14
"NYC sour diesel",1,0.14
"O G Kush",1,0.14
"Obama kush",1,0.14
"OG 99",1,0.14
"OG CUSH",1,0.14
"Og kush",1,0.14
"OG Kush ",1,0.14
"Orange Krush",1,0.14
"Pakistan Chitral Kush",1,0.14
"Pbk",1,0.14
"Peach bliss",1,0.14
"Peach purée ",1,0.14
"Peach puree",1,0.14
"Peach Puree",1,0.14
"pen",1,0.14
"Penny wise ",1,0.14
"pineapple chunk",1,0.14
"Pineapple Express ",1,0.14
"pink panties",1,0.14
"Platinum Cookies",1,0.14
"Poet's Walk ",1,0.14
"Profiles, strain names are not a good indicator of anything I’ve found. ",1,0.14
"Pure CBD Oil with Hemp Seed Oil",1,0.14
"Pure sativa vape",1,0.14
"Purple glue",1,0.14
"Purple haze",1,0.14
"Purple haze ",1,0.14
"Purple Jack",1,0.14
"Purple kush ",1,0.14
"Purple Lamborghini",1,0.14
"Purple Lamborghini ",1,0.14
"purple lamborgini",1,0.14
"purple urkel",1,0.14
"ROYAL-BLUEMATIC",1,0.14
"Royal Gorilla ",1,0.14
"Sacaria",1,0.14
"Salves",1,0.14
"SATIVA",1,0.14
"SATIVA ",1,0.14
"sativa/indica 50/50 hybrid",1,0.14
"Scott's OG",1,0.14
"Scott’s og",1,0.14
"Scout Cookies",1,0.14
"See above ",1,0.14
"Sherbert",1,0.14
"Sherbet cookies",1,0.14
"Shiva  skunk",1,0.14
"Skunk",1,0.14
"Skunk ",1,0.14
"Skywalker",1,0.14
"skywalker kush",1,0.14
"Skywalker Kush",1,0.14
"Slk x skunk",1,0.14
"SLK/Jack",1,0.14
"snowdrop",1,0.14
"something goat or goat something- I forgot name",1,0.14
"Soothe",1,0.14
"Sour desiel",1,0.14
"Sour diesel",1,0.14
"Sour diesel ",1,0.14
"Sour Kosher",1,0.14
"Sour Kush",1,0.14
"Sour Sunset",1,0.14
"Sour Tangie",1,0.14
"Sour Tsunami ",1,0.14
"Special Sauce",1,0.14
"Star cookie",1,0.14
"Star Cookies",1,0.14
"Stativa",1,0.14
"Stawdowg",1,0.14
"Strain 3",1,0.14
"Strawberry cheesecake",1,0.14
"Strawberry Fields",1,0.14
"Strawberry fields ",1,0.14
"strawberry pebbles ",1,0.14
"Sundae driver",1,0.14
"sunset sherbert",1,0.14
"Sunshine daydream",1,0.14
"Sunshine Daydream",1,0.14
"Super lemon haze ",1,0.14
"Super Silver haze",1,0.14
"Super Silver Haze",1,0.14
"Super Skunk",1,0.14
"Super Sour Skunk",1,0.14
"Swap Thing",1,0.14
"Sweet Skunk x Jack Heurer",1,0.14
"sweet tooth",1,0.14
"Sweet tooth",1,0.14
"tangerine haze",1,0.14
"TANGERINE HAZE",1,0.14
"tangie",1,0.14
"Tangie Kush",1,0.14
"TBD",1,0.14
"Thc shatter",1,0.14
"The evelyne",1,0.14
"The guice",1,0.14
"The Guice",1,0.14
"Them",1,0.14
"They are all nasty",1,0.14
"Tres sisters",1,0.14
"Triangle kush",1,0.14
"Triangle Kush",1,0.14
"tweed strangelove ",1,0.14
"unk",1,0.14
"unsure",1,0.14
"using tinctures",1,0.14
"Vapor",1,0.14
"VYB Peak",1,0.14
"Vyper",1,0.14
"Walker kush",1,0.14
"Wappa",1,0.14
"Wedding Cake",1,0.14
"Wedding Crasher",1,0.14
"Weed whacked",1,0.14
"White Lotus",1,0.14
"white rhino",1,0.14
"White Rhino x Bubba",1,0.14
"White Rino",1,0.14
"White Strwberry Diesel",1,0.14
"whiterhino x bubba",1,0.14
