"response","count","percent_responded"
"Less than 1/4 of a vape cartridge",238,43.75
"Between 1/4 and a 1/2 of a vape cartridge",106,19.49
"1/2 - 1 vape cartridge",73,13.42
"1 vape cartridge",64,11.76
"1.5 - 2 vape cartridges",24,4.41
"1 - 1.5 vape cartridges",22,4.04
"More than 2 vape cartridges",17,3.12
