"response","count","percent_responded"
"1 gram",13,32.5
".5 grams or less",10,25
"2-3 grams",9,22.5
"4-6 grams",4,10
"1/4 ounce (~7 grams)",2,5
"15 grams - 1 ounce (~28 grams)",1,2.5
"8 grams -1/2 ounce (~ 14 grams)",1,2.5
