"response","count","percent_responded"
".5 grams or less",36,51.43
"1 gram",14,20
"2-3 grams",12,17.14
"1/4 ounce (~7 grams)",4,5.71
"4-6 grams",3,4.29
"More than 1 ounce",1,1.43
