"response","count","percent_responded"
"1/4 ounce (~7 grams)",30,27.52
"4-6 grams",20,18.35
"2-3 grams",19,17.43
"8 grams -1/2 ounce (~ 14 grams)",15,13.76
".5 grams or less",10,9.17
"1 gram",7,6.42
"15 grams - 1 ounce (~28 grams)",5,4.59
"More than 1 ounce",3,2.75
