"response","count","percent_responded"
"1/4 ounce (~7 grams)",20,16.81
"2-3 grams",17,14.29
"1/4 gram or less",14,11.76
"1  gram",14,11.76
"4-6 grams",13,10.92
"8 grams to 1/2 ounce (~14 grams)",11,9.24
"15 grams to 1 ounce (~28 grams)",10,8.4
"More than 1 ounce",8,6.72
"1/2 gram",7,5.88
"I don't know how much I use per week",5,4.2
