"response","count","percent_responded"
"Less than 1/4 of a vape cartridge",325,47.17
"Between 1/4 and a 1/2 of a vape cartridge",129,18.72
"1/2 - 1 vape cartridge",90,13.06
"1 vape cartridge",70,10.16
"1.5 - 2 vape cartridges",28,4.06
"1 - 1.5 vape cartridges",27,3.92
"More than 2 vape cartridges",20,2.9
