"response","count","percent_responded"
"2-3 grams",38,17.51
"1/4 ounce (~7 grams)",36,16.59
"8 grams to 1/2 ounce (~14 grams)",32,14.75
"4-6 grams",29,13.36
"1/4 gram or less",22,10.14
"15 grams to 1 ounce (~28 grams)",18,8.29
"1  gram",13,5.99
"I don't know how much I use per week",12,5.53
"1/2 gram",8,3.69
"More than 1 ounce",7,3.23
"None",2,0.92
