"response","count","percent_responded"
"panama red ",1,0.18
"peach puree",1,0.18
"Peach puree",1,0.18
"peak",1,0.18
"Pennywise",1,0.18
"perla",1,0.18
"Phoenix Pearls",1,0.18
"Pineapple Dew High CBD",1,0.18
"pineapple express ",1,0.18
"Platinum",1,0.18
"Poets Walk",1,0.18
"pure cbd isolate crystals",1,0.18
"Pure CBD Oil with Hemp Seed Oil",1,0.18
"pure kush",1,0.18
"Pure Sativa",1,0.18
"Purple haze",1,0.18
"Purple Haze",1,0.18
"Purple urkle",1,0.18
"Purple urple",1,0.18
"Rick Simpson Oil",1,0.18
"Ringo's gift",1,0.18
"Sacari",1,0.18
"SAH",1,0.18
"sativa",1,0.18
"SATIVA",1,0.18
"Sativa ",1,0.18
"Schnazzleberry",1,0.18
"Scott’s OG",1,0.18
"Serene",1,0.18
"Setivas",1,0.18
"Sin Mint",1,0.18
"Skunk ",1,0.18
"Skywalker Kush",1,0.18
"Snoop dog",1,0.18
"Sour Candy",1,0.18
"sour D",1,0.18
"Sour diesel ",1,0.18
"Sour Tangie",1,0.18
"Sour Tsunami",1,0.18
"Southern D",1,0.18
"Star 91 #8",1,0.18
"star dawg",1,0.18
"Star Kush",1,0.18
"Starwood",1,0.18
"stativa",1,0.18
"stavia",1,0.18
"Stavia",1,0.18
"Still experimenting ",1,0.18
"Strawberry Cheesecake",1,0.18
"Strawberry Fields",1,0.18
"Sunset Sherbert",1,0.18
"sunset shertbert",1,0.18
"Sunshine Daydream",1,0.18
"super lemon haze",1,0.18
"Super silver haze",1,0.18
"Sweet Tooth",1,0.18
"Sweettooth",1,0.18
"Tang tang Afghani",1,0.18
"Tangerine Haze",1,0.18
"Tangie",1,0.18
"Tardis #9",1,0.18
"tcp",1,0.18
"Thai landrace",1,0.18
"THC",1,0.18
"THC 5 mg gummies",1,0.18
"the",1,0.18
"The Remedy (CBD)",1,0.18
"They are all nasty",1,0.18
"Thunderstruck",1,0.18
"toast Gold",1,0.18
"Touchstone Essentials CBD/Hemp Oil",1,0.18
"Train Wreck",1,0.18
"trainwreck",1,0.18
"Transdermal patch",1,0.18
"Tres sister",1,0.18
"Un named hybrid cookies",1,0.18
"unk",1,0.18
"unsure",1,0.18
"using tinctures",1,0.18
"Vanilla kush",1,0.18
"Wedding cake",1,0.18
"Wedding Cake",1,0.18
"Whatever's available",1,0.18
"whatever I can get",1,0.18
"Whatever is available",1,0.18
"white fire OG ",1,0.18
"white widow",1,0.18
"White widow",1,0.18
"White Widow ",1,0.18
"White Widow Auto",1,0.18
"Yeager",1,0.18
