"response","count","percent_responded"
"Blue Dream",15,1.86
"Indica",9,1.12
"Blue dream",8,0.99
"Facewreck",8,0.99
"GSC",7,0.87
"Sour Diesel",7,0.87
"Blueberry",6,0.75
"Bruce Banner",6,0.75
"Grape God",6,0.75
"Girl Scout Cookie",5,0.62
"Girl Scout Cookies",5,0.62
"Jack Herer",5,0.62
"Killer Queen",5,0.62
"Mimosa",5,0.62
"Tangie",5,0.62
"White widow",5,0.62
"?",4,0.5
"Blueberry ",4,0.5
"Durban Poison",4,0.5
"GG4",4,0.5
"gorilla glue",4,0.5
"Haze",4,0.5
"Highwayman",4,0.5
"Hindu Kush",4,0.5
"Kush",4,0.5
"Night Nurse",4,0.5
"OG Kush",4,0.5
"Pineapple Express",4,0.5
"sativa",4,0.5
"Sweet tooth",4,0.5
"Tangerine Haze",4,0.5
"Trainwreck",4,0.5
"Bio Diesel",3,0.37
"Blue OG",3,0.37
"Chocolate Oranges",3,0.37
"Flo",3,0.37
"Gelato",3,0.37
"GG",3,0.37
"Gorilla glue",3,0.37
"Gorilla Glue",3,0.37
"Gorilla Glue #4",3,0.37
"Granddaddy purple",3,0.37
"Granddaddy Purple",3,0.37
"Grape god",3,0.37
"Guava D",3,0.37
"Hybrid",3,0.37
"Jack Herrer",3,0.37
"Lee Roy",3,0.37
"Lemon meringue ",3,0.37
"Master Kush",3,0.37
"n/a",3,0.37
"Na",3,0.37
"sour diesel",3,0.37
"Stardawg",3,0.37
"Sweet Tooth",3,0.37
"White Widow",3,0.37
"Amnesia Haze",2,0.25
"any hybrid",2,0.25
"Any sativa",2,0.25
"Berry Gelato",2,0.25
"Big Bud",2,0.25
"blue dream",2,0.25
"Blueberry Cookies ",2,0.25
"Bubba kush",2,0.25
"Bubba Kush",2,0.25
"Bubblegum",2,0.25
"Buddha's Sister",2,0.25
"Cheese",2,0.25
"Chocolate orange",2,0.25
"Chocolate oranges",2,0.25
"Citrix",2,0.25
"Cookies and Cream",2,0.25
"Cornbread",2,0.25
"don't know",2,0.25
"Double Stuffed",2,0.25
"Durban poison",2,0.25
"Fire OG",2,0.25
"flo og",2,0.25
"GG#4",2,0.25
"gg4",2,0.25
"Gg4",2,0.25
"Ghost Train Haze",2,0.25
"Girl Scout cookies",2,0.25
"Grand daddy purple",2,0.25
"Grandaddy purple",2,0.25
"Green crack",2,0.25
"Headband",2,0.25
"Jack frost",2,0.25
"Jack Frost",2,0.25
"Lemon Haze",2,0.25
"Lemon Jeffery ",2,0.25
"Master kush",2,0.25
"N/a",2,0.25
"na",2,0.25
"none",2,0.25
"Northern lights",2,0.25
"Peach puree",2,0.25
"Pennywise",2,0.25
"Pineapple Express ",2,0.25
"Sour diesel ",2,0.25
"Star Dawg",2,0.25
"Super Silver Haze",2,0.25
"sweet tooth",2,0.25
"'88 G-13 Hashplant",1,0.12
".?",1,0.12
"??",1,0.12
"???",1,0.12
"10 fold",1,0.12
"3 chems",1,0.12
"3 Chems",1,0.12
"3D #4",1,0.12
"3d cbd",1,0.12
"88g13 hashplant",1,0.12
"9 pound hammer",1,0.12
"AC/DC",1,0.12
"Acapulco gold",1,0.12
"ACDC",1,0.12
"Afghani",1,0.12
"Agent orange",1,0.12
