"response","count","percent_responded"
".5 grams or less",65,33.16
"2-3 grams",47,23.98
"1 gram",44,22.45
"4-6 grams",25,12.76
"1/4 ounce (~7 grams)",8,4.08
"8 grams -1/2 ounce (~ 14 grams)",5,2.55
"15 grams - 1 ounce (~28 grams)",1,0.51
"More than 1 ounce",1,0.51
