"response","count","percent_responded"
"1/4 gram or less",5,17.24
"15 grams to 1 ounce (~28 grams)",5,17.24
"4-6 grams",4,13.79
"8 grams to 1/2 ounce (~14 grams)",4,13.79
"1/4 ounce (~7 grams)",3,10.34
"1  gram",2,6.9
"2-3 grams",2,6.9
"I don't know how much I use per week",2,6.9
"1/2 gram",1,3.45
"None",1,3.45
