"response","count","percent_responded"
"2-3 grams",14,15.73
"4-6 grams",13,14.61
"8 grams to 1/2 ounce (~14 grams)",13,14.61
"1/4 ounce (~7 grams)",11,12.36
"15 grams to 1 ounce (~28 grams)",11,12.36
"1/4 gram or less",7,7.87
"1  gram",7,7.87
"More than 1 ounce",5,5.62
"I don't know how much I use per week",4,4.49
"1/2 gram",3,3.37
"None",1,1.12
