"response","count","percent_responded"
"Cost/Price",34,20.12
"Quality",33,19.53
"THC Content",25,14.79
"Other cannabinoids and terpenes",23,13.61
"Format (flower, vape, edibles, etc)",20,11.83
"CBD Content",18,10.65
"Favorite Strain",13,7.69
"THCa",3,1.78
