"response","count","percent_responded"
"1 gram",21,32.31
".5 grams or less",19,29.23
"2-3 grams",16,24.62
"1/4 ounce (~7 grams)",3,4.62
"4-6 grams",3,4.62
"8 grams -1/2 ounce (~ 14 grams)",2,3.08
"15 grams - 1 ounce (~28 grams)",1,1.54
